MFE,FETE,FMSE,ED
-0.6,-1.21,0.37435,4.02
-0.8,-1.16,0.559132,1.81
-4.4,-4.94,0.415062,2.13
-5,-5.46,0.474597,0.62
-2.3,-2.63,0.586174,1.78
-0.7,-1.47,0.286169,4.83
0,-0.14,0.801932,0.88
-2.3,-2.78,0.460938,3.31
0,-0.86,0.249144,3.96
0,-0.34,0.574098,1.7
-4,-4.51,0.438908,2.39
-0.2,-0.79,0.383157,2.51
-1,-1.38,0.542205,2.25
0,-0.32,0.599451,1.99
-2.3,-2.75,0.48138,3.68
0,-0.23,0.685999,1.33
0,-0.46,0.47238,3.53
0,-0.18,0.746976,1.07
0,-0.13,0.80344,1.18
0,-0.4,0.524444,2.48
-0.6,-1.06,0.477619,1.71
0,-0.36,0.560813,1.73
-0.9,-1.38,0.456296,1.52
0,-0.06,0.912089,0.39
-0.1,-0.82,0.309579,2.92
-0.5,-0.88,0.540461,1.69
-1.9,-2.23,0.582731,2.2
0,-0.09,0.859301,0.54
-2.4,-2.58,0.746624,1.02
-3.2,-3.36,0.775304,1.01
0,-0.01,0.977801,0.08
-1.8,-2.36,0.400027,1.94
-1.4,-1.49,0.865136,0.73
0,-0.43,0.493919,1.74
-0.7,-1.14,0.493624,2.61
-0.9,-1.45,0.412912,2.52
0,-0.3,0.617763,1.7
-2,-2.4,0.523793,3.67
-0.3,-1.05,0.297463,2.73
-4.3,-4.61,0.609584,2.29
-0.3,-0.77,0.466621,2.63
0,-0.02,0.970924,0.08
0,-0.26,0.653117,1.31
-3.5,-3.65,0.778616,1.55
-1.7,-1.78,0.875907,0.59
0,-0.2,0.717167,1.16
-4.8,-4.83,0.949757,0.16
-2.4,-2.54,0.799127,1.33
0,-0.22,0.700555,1.19
0,-0.38,0.53924,1.91
0,-0.35,0.569478,1.56
-1.1,-1.25,0.78585,1.03
0,-0.51,0.434282,1.56
0,-0.34,0.579567,1.9
0,-0.06,0.907474,0.29
-0.9,-1.23,0.581305,2.79
-0.3,-1.01,0.31452,2.42
-0.1,-1.18,0.172773,4.41
0,-0.52,0.432327,2.3
0,-0.67,0.336631,3.73
0,-0.3,0.616584,1.22
-1.2,-1.69,0.451582,1.89
0,-0.6,0.377096,2.82
0,-0.64,0.351189,2.8
-2.7,-3.03,0.590159,2.21
0,-0.13,0.812455,0.71
-0.3,-0.69,0.532489,1.62
-2.8,-3.24,0.490449,4.44
-7.8,-7.82,0.968244,0.07
-1.7,-2.12,0.501852,3.4
-0.8,-1.75,0.214412,4.57
-4.7,-4.82,0.818629,1.06
0,-0.98,0.202288,4.4
-2.1,-2.59,0.450313,5.65
-2.8,-3.06,0.655094,1.26
-2.3,-2.57,0.640804,2.18
-2.4,-3,0.379121,1.61
0,-0.51,0.434076,3.01
-2.9,-3.4,0.446468,1.42
-6.7,-6.76,0.90004,0.52
-4.7,-4.84,0.80182,0.71
-3.8,-4.2,0.523969,2.32
0,-0.9,0.231548,4.52
0,-0.5,0.441481,1.67
-5,-5.03,0.948035,0.13
0,-0.21,0.715352,1.12
0,-0.28,0.631773,1.63
0,-0.1,0.852486,0.62
0,-0.35,0.567356,2.17
0,-0.13,0.809418,0.7
0,-0.7,0.319534,2.61
-4.9,-5.14,0.673305,0.67
-0.6,-1.27,0.338154,2.49
0,-0.02,0.971304,0.08
0,-0.05,0.920935,0.24
-2.1,-2.23,0.808599,1.4
0,0,0.994336,0.01
-2.8,-3,0.722202,1.86
0,-0.14,0.794164,0.76
0,-0.63,0.361664,2.04
-0.3,-0.71,0.513371,2.03
0,-0.03,0.952775,0.16
0,-0.53,0.422648,2.21
0,-0.01,0.97727,0.06
-0.3,-1.05,0.295438,2.98
-0.5,-0.99,0.450566,2.03
0,-0.6,0.380769,1.98
-1.1,-1.79,0.324804,3.75
-3.3,-3.87,0.39703,4.85
-0.7,-1.29,0.381492,3.88
-1.1,-1.89,0.276736,4.59
-1.3,-1.76,0.470934,4.72
-0.1,-1.03,0.219497,4.08
0,-0.03,0.956741,0.14
-1.9,-2.31,0.510506,1.42
0,-0.02,0.969518,0.11
-3.5,-3.8,0.610033,1.27
-3.7,-3.92,0.70503,0.81
-1.6,-2.13,0.422945,3.42
-0.5,-1.12,0.363394,3.41
0,0,0.995755,0.01
0,-0.26,0.654477,1.8
-3.9,-4.01,0.839073,0.55
0,-0.01,0.977211,0.05
-3.4,-3.87,0.469237,5.53
-1.2,-1.98,0.281846,4.15
-4.5,-4.75,0.667659,3.08
-3.4,-3.63,0.687424,3.4
0,-0.04,0.9366,0.32
0,-0.06,0.9093,0.38
-2.2,-2.52,0.593584,2.37
-3,-3.35,0.56907,3.88
0,-0.38,0.538803,1.91
0,-0.03,0.953699,0.15
-0.9,-1.61,0.318047,3.39
0,-0.34,0.578884,1.64
-4.7,-4.75,0.928816,0.79
-1.4,-2.01,0.37346,3.73
-5.6,-5.66,0.910477,0.48
0,-0.24,0.674975,1.32
-2.1,-2.55,0.482431,1.58
-1.2,-1.81,0.372604,3.25
-3.2,-3.38,0.752313,2.36
-1.7,-1.83,0.806639,0.92
0,-0.4,0.518591,1.79
-0.4,-0.91,0.437916,2.14
-0.5,-0.86,0.561719,1.87
-2.9,-3.36,0.472091,4.42
-0.3,-1.62,0.118172,4.79
-1.6,-1.7,0.85127,0.81
-1,-1.54,0.417949,2.92
-0.5,-0.84,0.572393,1.62
-1.3,-1.43,0.814495,0.92
-3.3,-3.71,0.518322,2.88
-5.5,-5.65,0.780544,0.4
-2.6,-2.94,0.576898,3.29
-0.3,-1.01,0.317016,3.71
-2.9,-3.18,0.631016,1.12
-3.7,-3.77,0.887308,0.93
-0.8,-1.87,0.176691,5.61
-5,-5.08,0.872867,0.28
-0.8,-1.58,0.281953,3.42
0,-0.01,0.986134,0.04
-0.2,-1.4,0.141741,5.28
-0.1,-0.65,0.411505,2.61
-1,-1.4,0.52649,2.52
-4,-4.32,0.591413,4
-3.9,-4.23,0.586054,4.55
0,-0.51,0.440443,1.74
-2.2,-2.89,0.327021,4.08
-1.5,-2,0.441691,2.92
-4,-4.24,0.681063,1.74
-3.9,-4.34,0.491036,1.79
-4.9,-4.99,0.861137,1.78
0,-0.35,0.565053,1.58
-1.5,-2.29,0.277021,4.66
0,-0.03,0.953145,0.2
0,-0.24,0.682513,1.21
-0.6,-1.54,0.216361,4.26
0,-0.65,0.347223,2.27
-2,-2.49,0.450386,4.47
0,-0.23,0.693127,0.98
-0.3,-1.2,0.230469,3.78
-0.3,-0.91,0.368679,1.95
-0.5,-1.11,0.371336,3.25
0,-0.08,0.885066,0.38
-9,-9.1,0.848234,0.27
-1.5,-1.77,0.646744,1.57
-3.9,-4.36,0.473034,0.98
-1.7,-1.95,0.669658,2.03
-3.5,-3.76,0.650688,2.61
-1,-1.21,0.712857,1.93
-3.2,-3.63,0.495618,4.57
-2.3,-2.38,0.883961,0.63
-3.1,-3.56,0.470314,0.67
0,-0.15,0.780593,1.14
0,-0.01,0.977778,0.06
-4.7,-5.07,0.547779,2.91
-0.8,-1.78,0.204585,5.51
-2.5,-2.79,0.62336,1.92
-3.5,-3.63,0.815105,0.94
-1,-1.24,0.682867,1.9
-2,-2.07,0.898284,0.5
-3.3,-3.83,0.426324,1.41
-1.9,-2.45,0.406926,3.71
-4,-4.48,0.457639,1.63
-2.7,-2.82,0.816913,1.68
0,-0.25,0.663212,1.35
-1.5,-1.94,0.488772,3.3
-0.7,-1.48,0.284243,5.07
-5,-5.01,0.991446,0.04
-2.4,-2.8,0.522357,2.9
-0.4,-1.05,0.350853,3.96
0,-0.27,0.641967,1.57
-3.1,-3.39,0.627523,2.32
-3.4,-3.86,0.477888,3.65
-2.1,-2.56,0.477616,1.58
-0.7,-1.3,0.380285,3.81
0,-0.32,0.593743,1.61
-10.8,-10.81,0.979814,0.29
-6.8,-6.83,0.950191,0.18
-5.4,-5.59,0.729978,1.15
-0.1,-0.94,0.257457,3.73
-2.3,-2.69,0.531197,1.83
-2.9,-3.03,0.811633,1.79
-3.5,-3.61,0.842878,1.88
-0.9,-1.96,0.179291,5.38
-3.8,-4.37,0.393864,4.64
-7.3,-7.49,0.731586,0.54
0,-0.51,0.439351,2.66
-1.6,-1.79,0.735569,2.23
0,-0.2,0.726618,1.18
-0.7,-1.01,0.602693,1.47
0,-0.76,0.289065,4.49
0,-0.45,0.483176,2.4
-2,-2.29,0.620246,2.36
-5.1,-5.13,0.952613,0.21
-0.2,-1,0.273991,3.01
-3.3,-3.32,0.963,0.34
0,-0.3,0.612872,1.32
-1.9,-2.42,0.428596,3.36
-0.5,-0.93,0.498333,2.84
-1.5,-1.9,0.52091,3.48
-1.3,-1.59,0.622287,2.41
0,-0.02,0.965901,0.08
-4.1,-4.52,0.502515,4.16
-0.6,-1.16,0.406148,3.53
-0.5,-1.44,0.218995,4.13
-1.5,-1.65,0.778583,1.68
-1.1,-1.47,0.547202,2.82
0,-0.06,0.908057,0.33
0,-0.55,0.408669,2.21
-1.4,-1.73,0.5864,4.13
-2.7,-2.78,0.884543,0.33
-4.8,-4.82,0.966575,0.08
-1.1,-2.08,0.203734,5.4
0,-0.17,0.761078,1.34
-1.3,-1.61,0.607553,3.1
-0.6,-1.31,0.316136,2.32
0,-0.35,0.568311,1.37
0,-0.98,0.202375,4.18
-0.2,-0.83,0.361462,3.34
-2.5,-2.94,0.487482,2.17
0,-0.22,0.705114,1.54
-5.8,-6.01,0.712433,0.54
-0.6,-0.98,0.542581,1.99
0,-0.83,0.262036,3.5
-5,-5.12,0.825714,0.76
-2.1,-2.37,0.641922,1.51
-4,-4.21,0.706761,1.3
-4.2,-4.36,0.768044,0.65
-3.5,-3.72,0.700751,0.94
-1.7,-2.17,0.469213,4.84
0,-0.54,0.415076,3.18
-5,-5.26,0.659025,1.42
-5.5,-5.63,0.803966,0.34
-2.5,-2.76,0.660251,1.47
-0.8,-1.37,0.394207,3.16
-3.1,-4.24,0.157068,6.4
0,-0.58,0.392807,3.57
-2.4,-2.62,0.699584,1.81
0,-0.05,0.925989,0.26
-3.7,-3.92,0.701858,1.41
0,-0.4,0.525356,1.59
-3.4,-3.61,0.711544,2.12
-3.4,-3.85,0.484125,4.66
-2.7,-3.43,0.30503,4.77
0,-0.11,0.842766,0.56
-0.8,-1.78,0.20516,4.3
0,-0.03,0.948823,0.23
0,-0.02,0.971115,0.07
-1.3,-1.79,0.448122,1.46
0,-0.29,0.622671,1.58
-1.1,-1.45,0.566661,1.93
-3.4,-3.66,0.660488,2.6
0,-0.5,0.443719,2.46
-0.8,-1.73,0.221304,5.32
-1.2,-1.99,0.275947,5.6
-2.5,-2.91,0.51743,2.95
0,-0.46,0.471881,2.5
-1.4,-1.99,0.380967,3.64
-1.3,-2.08,0.281647,2.14
-0.2,-0.66,0.476753,1.99
-3.8,-3.93,0.804423,0.88
-0.7,-1.76,0.178405,5.78
-0.5,-1.62,0.161903,6.19
0,-0.39,0.531297,1.77
0,-0.08,0.876362,0.38
0,-0.59,0.38148,2.17
0,-0.18,0.741078,1.04
-1.1,-1.35,0.661422,0.98
0,-0.01,0.977391,0.07
-0.1,-0.56,0.474797,1.39
0,-0.51,0.434365,1.46
0,-0.34,0.571356,1.59
0,-0.51,0.437305,3.16
0,-0.26,0.65121,2.3
0,-0.21,0.714351,1.38
-1.8,-2.09,0.625654,1.38
0,-0.57,0.393964,2.44
-2.1,-2.6,0.443545,1.67
-1.6,-2.57,0.20748,4.14
-1.2,-1.73,0.425142,3.33
-6.4,-6.51,0.839214,0.47
-1.7,-1.86,0.771096,1.95
0,-0.63,0.359295,1.86
-2.5,-2.75,0.661305,3.45
-1.3,-2,0.318581,4.05
-2.5,-3.08,0.39167,1.7
0,-0.26,0.652512,1.46
0,-0.07,0.890591,0.29
-1.6,-1.91,0.603417,2.81
0,-0.61,0.372816,2.86
0,-0.53,0.422997,1.84
0,-0.34,0.574494,1.78
0,-0.2,0.721657,1
-1.5,-2.16,0.34457,3.39
0,-0.23,0.692223,1.36
-2.5,-2.81,0.604122,2.03
0,-0.16,0.765482,0.89
0,-0.05,0.928373,0.18
-1,-1.94,0.216961,4.33
0,-0.78,0.284067,2.81
-3.3,-3.44,0.799127,2.5
0,-0.31,0.600307,1.28
-1.2,-1.43,0.687291,1.57
0,-0.55,0.412409,2.08
-3.6,-4.07,0.464108,4.89
-3.3,-3.63,0.589259,2.51
-1.5,-1.88,0.542438,3.21
-2.5,-2.8,0.612291,1.28
-0.1,-0.79,0.329035,3.18
-2.1,-2.7,0.377925,3.14
-6.3,-6.31,0.981777,0.07
-1.8,-2.59,0.275575,4.63
-3.3,-3.6,0.618164,2.05
-2,-2.36,0.559268,0.72
-4.4,-4.74,0.580151,0.98
-1.7,-2.38,0.330279,4.13
-3,-3.38,0.543442,4.84
-4.3,-5.08,0.281085,5.48
-3,-3.14,0.795912,0.91
-5,-5.22,0.697655,1.14
-1.8,-2.47,0.33655,6.14
-1.6,-2.55,0.213966,3.05
-0.5,-1.37,0.245582,4.75
0,-0.17,0.761422,0.82
-1.5,-1.9,0.523556,3.63
-0.5,-1.19,0.326004,3.92
-0.3,-1.12,0.266118,3.05
-3.1,-3.19,0.869064,0.35
0,-0.37,0.549468,1.67
-0.1,-1.09,0.199541,4.32
-2,-2.21,0.713028,1.22
-0.7,-1.09,0.533544,1.96
-3.4,-4.14,0.300744,4.72
0,-0.16,0.769965,1.64
-1.5,-1.83,0.580893,1.95
-3.7,-3.83,0.806936,2.81
-1.3,-1.58,0.632664,1.57
0,-0.22,0.704761,1.31
-0.3,-0.79,0.449149,2.73
-0.1,-0.95,0.25076,3.09
0,-0.14,0.795006,0.69
-2.6,-2.96,0.557716,2.28
0,-0.09,0.868687,0.5
-0.1,-1.18,0.173442,4
-0.3,-1.09,0.278659,4.46
-2.5,-2.85,0.564981,3.24
-3,-3.46,0.473158,2.36
-0.8,-1.24,0.485838,1.85
-2.9,-3.98,0.172879,4.29
-4.4,-4.42,0.960907,0.13
0,-0.21,0.713284,1.13
-3.2,-3.38,0.748462,1.91
-7,-7.02,0.964651,0.07
-2.3,-2.44,0.801059,1.49
0,-0.04,0.93562,0.21
-4.4,-4.52,0.818671,1.36
-0.5,-1.01,0.436958,2.1
0,-0.6,0.378101,1.88
-3.4,-3.54,0.79351,0.7
-4.2,-4.69,0.454454,2.67
-3.9,-4.27,0.549223,2.73
-6.7,-6.72,0.96154,0.26
-1.8,-1.96,0.770441,1.2
0,-0.31,0.606742,0.98
0,-0.29,0.620936,1.8
-2.5,-2.84,0.580641,4.2
-2.4,-2.59,0.734662,2.05
-1.1,-1.46,0.556013,3.21
0,-0.29,0.620902,1.56
-3.8,-4.38,0.387165,3.87
-0.2,-0.65,0.480153,1.57
-0.6,-1.45,0.251084,4.02
-2.4,-2.81,0.518257,1.51
-1.2,-1.48,0.636127,3.04
-3.6,-4.34,0.301194,4.14
0,-0.25,0.664154,1.13
-1.6,-2.14,0.417198,3.54
-3.2,-3.34,0.800922,0.94
-0.8,-1.01,0.71216,1.12
0,-0.12,0.822859,0.57
-3.2,-3.22,0.965206,0.27
-3.4,-3.76,0.55322,1.22
0,-0.05,0.918679,0.31
-3.6,-3.91,0.600126,0.83
-3.2,-3.83,0.360662,2.41
-3.1,-3.59,0.453327,3.46
0,-0.12,0.825062,0.65
-0.4,-1.18,0.28399,3.71
0,-0.58,0.391511,3
-3.8,-3.99,0.736139,1.6
0,-0.33,0.586359,1.61
-0.4,-1.07,0.334928,3.63
-2.9,-3.27,0.551375,1.34
-6.4,-6.55,0.779907,1.05
-3.2,-4.02,0.262921,5.66
-1.6,-1.88,0.632377,1.71
-0.4,-0.92,0.432789,2.33
-7.3,-7.65,0.56882,1.32
0,-0.64,0.352648,2.9
-1.4,-2.2,0.271539,4.89
-1.4,-1.51,0.840511,0.64
-8.6,-8.77,0.752855,0.55
-7.2,-7.35,0.787604,1.6
-3.2,-3.98,0.283621,1.85
-3,-3.25,0.664641,3.07
0,-0.62,0.364692,3.23
-3.3,-3.64,0.575304,3.85
0,-1.11,0.16553,3.89
-1.2,-1.61,0.511154,3.36
-2.8,-3.5,0.319217,5.5
-2.5,-3.09,0.386138,2.3
-5.3,-5.62,0.591563,2.52
-4.2,-4.69,0.450826,1.35
-1.2,-1.89,0.327767,4.01
-2.6,-2.67,0.896352,0.67
-2.4,-2.97,0.394574,5.25
-1.6,-2.68,0.172848,5.6
-3.7,-4.12,0.509975,2.08
-4,-4.82,0.265125,6.33
-1.5,-2.03,0.420239,4.2
-3.7,-3.95,0.668191,0.83
-1.3,-1.39,0.864698,0.62
-6.3,-6.76,0.473988,3.46
-0.8,-1.05,0.661943,1.12
-1.9,-2.39,0.448829,3.55
-0.7,-0.94,0.672898,1.28
-0.7,-1.18,0.4601,2.27
-0.8,-1.14,0.571803,1.95
-1,-1.92,0.226538,5.64
-0.6,-1.24,0.356299,4.12
0,-0.16,0.775991,0.92
-0.4,-0.85,0.481525,2.24
0,-0.62,0.366063,2.6
-3,-3.3,0.611196,2.44
-1.9,-2.36,0.475625,1.63
-2.2,-2.27,0.886826,0.46
-3.3,-3.57,0.645017,3.84
-1.6,-2.35,0.295956,1.83
-4.1,-4.15,0.924788,0.3
-2.4,-2.54,0.79544,1.09
-0.9,-1.58,0.332564,2.86
-1,-1.58,0.392169,3.5
-5.3,-5.35,0.926077,0.56
-5,-5.27,0.643916,3.63
-5.1,-5.13,0.945459,0.3
0,-0.9,0.231542,2.72
-1.9,-2.33,0.494318,2.53
-5.2,-5.53,0.587491,4.3
-1.4,-2,0.380224,5.88
-0.8,-1.42,0.368336,2.95
-1.1,-1.45,0.570517,3.02
-2.5,-2.71,0.711861,2.02
-4.5,-4.63,0.808494,1.5
-0.7,-1.43,0.304904,3.67
-3.4,-3.82,0.503057,2.92
-0.7,-1.35,0.350055,3.46
-3.1,-3.62,0.431329,3.41
-3.5,-3.94,0.4923,2.67
-3.7,-4.18,0.457503,3.06
-2.3,-2.39,0.863279,0.99
-1.8,-1.88,0.873912,0.96
-1.7,-2.05,0.563261,3.41
0,-0.6,0.376034,2.33
-3,-3.21,0.708628,2.28
-2.9,-3.2,0.619146,3.58
-3.9,-4.39,0.451474,1.83
-3,-3.44,0.493049,1.36
-5.7,-6.04,0.580022,5.26
-6.6,-7.06,0.473435,1.67
-3.6,-3.76,0.775126,1.22
-3.2,-3.96,0.289827,6.57
-6.2,-6.62,0.504684,1.27
0,-1.11,0.165259,3.29
-3,-3.03,0.958151,0.23
-5.3,-5.93,0.36107,1.94
-2,-2.34,0.578064,3.22
-0.8,-1.36,0.40175,2.68
-1.2,-1.62,0.506472,4.01
0,-0.35,0.567713,1.45
-2.5,-2.94,0.489364,3.32
-1.5,-1.71,0.715758,2.24
-2.8,-3.32,0.42717,1.72
-2.7,-2.89,0.730486,1.31
-7,-7.05,0.927454,0.19
-3.6,-3.78,0.752408,1.81
-7.8,-7.99,0.729515,0.48
-2.8,-3.1,0.614856,1.12
-4.1,-4.55,0.484753,0.72
-8.2,-8.32,0.822097,0.39
-2.3,-2.77,0.467303,2.07
-3.7,-4.46,0.290599,3.5
-2.4,-2.73,0.585438,0.95
0,-0.75,0.297306,3.58
-2.1,-2.78,0.332792,4.52
-2.1,-3.07,0.207273,4.41
-2.2,-2.77,0.39978,3.3
-2.9,-3.8,0.233471,5.77
-0.4,-1.55,0.153544,4.91
-3.1,-4.04,0.216585,5.96
-0.6,-1.35,0.294284,2.71
-0.8,-1.63,0.261736,3.33
-2.3,-2.78,0.457618,1.61
-3.6,-4.18,0.392805,5.47
-0.8,-1.25,0.481839,2.99
-3,-3.34,0.573004,4.72
-0.9,-1.36,0.471332,2.9
-5.7,-5.72,0.966333,0.08
-3,-3.33,0.580939,2.04
-3.8,-3.88,0.875262,1.63
-5.7,-5.84,0.802527,0.35
-1.4,-2.22,0.263584,6.3
0,-0.07,0.886569,0.37
-3.3,-3.6,0.611417,1.1
0,-0.19,0.735222,1.12
-0.7,-1.25,0.410117,3.98
-1.2,-1.82,0.365001,4.61
0,-0.84,0.25515,3.63
-1.6,-1.81,0.712983,1.68
-3.3,-3.36,0.908338,1.01
0,-0.13,0.815707,0.85
-0.4,-0.88,0.458412,2.42
0,-0.44,0.48885,2.31
-1.4,-1.77,0.545173,3.02
0,-0.41,0.513512,2.05
-0.4,-0.97,0.397296,2.42
-1.6,-2.41,0.266518,2.28
0,-0.28,0.633883,1.48
-3.9,-4.33,0.501252,1.78
0,-0.33,0.589258,1.5
-1.1,-1.65,0.407355,2.86
-6.3,-6.77,0.463522,1.65
-1.7,-2.2,0.443309,3.4
0,-0.16,0.766383,1.06
-1.3,-1.52,0.698057,1.62
-1.9,-2.26,0.561006,2.74
-2.1,-2.35,0.668372,2.92
-0.5,-1.06,0.405477,3.83
-3.9,-3.93,0.949864,0.22
-2.4,-2.66,0.655693,3.12
0,-0.38,0.541322,2.2
-0.1,-0.89,0.275769,3.5
0,-0.5,0.443401,2.47
-0.6,-1.22,0.363107,3.43
-1.8,-2.19,0.529462,3.53
-1.5,-1.88,0.536616,2.68
-3.2,-3.4,0.71734,0.76
0,-0.55,0.407936,2.88
-1.4,-1.95,0.406644,3.18
-2.4,-3.15,0.294009,2.4
0,-0.63,0.359455,3.08
-4.5,-4.54,0.937151,0.39
-2.9,-3.06,0.773322,0.45
-2.8,-3.02,0.705469,2.06
0,-0.11,0.841302,0.64
-3.7,-4.43,0.305272,4.14
-4.3,-4.35,0.919973,0.32
-0.6,-1.8,0.142054,5.9
-5.4,-5.58,0.752735,0.52
-2.3,-2.76,0.472645,4.2
-0.7,-1.34,0.356125,3.73
-3.9,-4.3,0.520731,1.45
-5.7,-6.44,0.302847,2.28
-3.4,-3.59,0.729981,2.97
-3,-3.39,0.533554,2.58
-0.7,-1.24,0.416344,2.78
0,-0.53,0.424147,2
-6.6,-6.75,0.779754,3.99
-2.8,-2.94,0.790888,0.73
-0.1,-0.83,0.304498,2.72
0,-0.13,0.810621,0.83
-0.5,-1.52,0.190656,3.42
0,-0.24,0.675404,1.57
-1.5,-2.32,0.266347,2.49
-1.6,-2.1,0.44588,4.82
-1.1,-1.3,0.721904,1.58
0,-0.61,0.372446,2.81
-3.7,-4.13,0.501035,0.76
0,-0.37,0.552668,1.92
-3.9,-4.12,0.700185,0.99
-1.2,-1.83,0.361497,3.22
0,-0.3,0.610685,1.95
0,-0.2,0.72179,1.3
0,-0.33,0.585374,1.39
-1,-2,0.196087,6.11
0,-0.01,0.987447,0.04
0,-0.3,0.618662,1.67
0,-0.19,0.734491,1.14
-9.4,-9.41,0.982231,0.04
-3.3,-3.47,0.755036,2.91
-0.7,-1.37,0.335003,4.03
0,-0.02,0.974772,0.06
-1.3,-1.59,0.62394,1.35
0,-0.02,0.975418,0.09
-3.6,-3.67,0.891551,1.23
0,-0.04,0.93879,0.21
0,-0.06,0.906919,0.23
-8.7,-8.72,0.965468,0.13
0,-0.32,0.592002,2.04
-1.7,-2.16,0.47094,4.08
-2.4,-2.99,0.383609,5.28
-1,-2.13,0.160044,5.64
-2.3,-2.75,0.483655,1.59
0,-0.21,0.715428,0.9
-3.4,-3.7,0.615346,2.94
0,-0.97,0.208005,5.48
-4.2,-4.3,0.843463,1.17
-1.5,-1.77,0.640954,2.63
-4.1,-4.13,0.958805,0.2
0,-0.28,0.632002,1.63
-3.5,-3.92,0.503374,0.89
0,-0.03,0.948361,0.2
0,-0.04,0.935347,0.2
0,-0.33,0.582588,2.19
-0.1,-1.13,0.188313,3.89
-0.6,-1.33,0.307307,3.59
-0.5,-1.15,0.348742,2.38
-1.1,-1.71,0.369562,3.03
0,-0.5,0.445881,2.15
-4.6,-4.98,0.544143,0.92
0,-0.57,0.397455,2.32
0,-0.46,0.477315,2.41
-2.6,-2.94,0.57311,2.65
0,-0.95,0.213659,4.45
0,-0.93,0.222174,3.73
0,-0.59,0.381102,3.16
0,-0.16,0.768237,0.9
-3.7,-3.87,0.757228,0.52
0,-0.52,0.432847,2.19
0,-0.21,0.71194,1.11
-3.1,-3.61,0.440146,4.39
-4.8,-5.28,0.461533,2.95
-1.5,-1.73,0.686805,1.84
-5,-5.09,0.862864,0.79
-5.6,-6.12,0.433505,1.8
-0.3,-0.92,0.367891,3.32
0,-0.04,0.942432,0.19
-4.9,-5,0.85392,0.35
-2,-2.64,0.351226,1.52
-0.3,-0.93,0.358129,2.23
0,-0.53,0.424795,1.99
-6.5,-6.9,0.522931,4.67
-1.7,-1.89,0.736377,1.67
-2,-2.48,0.460552,5.49
-3.6,-3.97,0.553012,0.65
-2.8,-3.15,0.568225,2.46
-1.8,-2.1,0.615067,2.66
0,-0.02,0.961832,0.13
0,-0.26,0.655451,1.66
0,-0.27,0.644135,1.34
-3.7,-4.01,0.60958,3.56
-1.3,-2.04,0.300904,3.05
-3.1,-3.63,0.421024,3.01
-2.9,-2.96,0.904646,0.29
-4.6,-4.67,0.889738,0.29
0,-0.65,0.3457,2.76
0,-0.27,0.644099,1.22
-4.3,-4.43,0.807778,0.32
0,-0.57,0.393963,3.25
-2.4,-2.46,0.907074,0.39
-0.4,-1.22,0.263256,3.51
0,-0.01,0.989902,0.02
0,-0.72,0.310015,2.86
-0.7,-0.95,0.667046,1.7
-0.2,-0.82,0.363389,2.76
-5.2,-5.25,0.929079,0.1
-2.9,-3.42,0.433004,4.79
0,-0.88,0.240911,3.7
-2.9,-3.33,0.496999,5.65
-1.6,-1.84,0.679798,2.18
-0.6,-0.94,0.573822,2.66
-0.5,-1.22,0.312402,3.57
-2.2,-2.7,0.441452,1.95
-4.6,-5.05,0.479659,0.6
-4.2,-4.41,0.713856,0.96
0,-0.78,0.281504,3.46
-3.2,-3.41,0.707279,3.85
0,-0.18,0.745411,1.18
0,-0.48,0.461031,1.28
0,-1.14,0.156998,5.29
-0.7,-1.49,0.275317,4.4
0,-0.32,0.599662,1.99
0,-0.29,0.625356,1.62
-0.4,-1.19,0.277398,4.01
-0.4,-0.79,0.530954,2.14
-0.1,-1.31,0.141183,4.91
0,-0.57,0.396598,2.57
-3,-3.42,0.50379,1.21
-0.6,-1.25,0.347634,3.16
-0.6,-1.09,0.454227,2.54
-2.9,-3.28,0.542245,0.72
-2.8,-3.31,0.437782,3.58
-1.1,-1.78,0.330501,3.53
-4.2,-4.78,0.389663,6
-3,-3.1,0.853625,0.56
-3,-3.22,0.700416,1.41
-3.8,-3.98,0.752223,0.39
-2.2,-2.33,0.805511,0.79
-0.8,-1.61,0.268728,4.47
-0.2,-0.85,0.34865,2.49
-0.6,-1.14,0.418679,1.76
-2.2,-2.42,0.695656,1.51
-1.5,-1.79,0.628946,1.92
0,-0.59,0.384075,2.47
0,-0.4,0.525691,1.99
0,-0.47,0.463354,2.12
-3.3,-3.54,0.676396,1.42
-4,-4.11,0.835974,0.94
-2.1,-2.32,0.702643,0.55
0,-0.3,0.613423,1.69
-1.9,-1.98,0.884314,0.7
-2.8,-2.99,0.734521,0.92
-0.8,-1.8,0.196895,4.09
-3.6,-4.13,0.422374,4.27
0,-0.89,0.237417,3.79
-3.3,-3.53,0.691353,0.8
-0.5,-1.19,0.327828,3.23
-0.1,-0.81,0.317369,3.16
0,-0.27,0.648134,1.83
-2.6,-3.13,0.42349,2.71
-3.8,-4.17,0.544323,2.21
0,-0.69,0.327252,3.21
-2.1,-3.23,0.159036,5.99
-3.3,-3.35,0.92928,0.73
-1.6,-2.71,0.165823,2.51
-4.8,-4.91,0.839628,1.69
-2,-2.24,0.672114,2.15
-5.6,-5.98,0.542324,0.62
-1.4,-2.29,0.235246,5.54
-4.4,-4.56,0.767085,2.75
-4.4,-4.68,0.639717,1.11
-4.6,-4.72,0.824941,0.82
-1.5,-2.14,0.354308,3.48
-5.1,-5.36,0.657861,2.26
-3.5,-3.67,0.763156,1.35
0,-0.15,0.785371,0.77
