MFE,FETE,FMSE,ED
-3.2,-4.1,0.234048,3.41
-4.5,-4.88,0.538891,1.74
-2.9,-3.64,0.299808,6.32
-2.5,-2.83,0.588546,3.62
-1.5,-2.26,0.290858,4.1
0,-0.49,0.452501,3.01
-2.7,-2.77,0.898865,0.83
-1.1,-1.65,0.408656,2.84
-0.6,-1.32,0.310125,3.14
-3.7,-3.93,0.689533,0.68
0,-0.16,0.769539,1
-0.4,-1.47,0.177639,3.75
0,-0.56,0.404103,2.63
-3.6,-3.68,0.881834,0.4
-4.8,-4.9,0.85628,1.5
-4.2,-4.52,0.598194,0.84
-0.6,-1.02,0.508215,3.01
0,-0.11,0.830552,0.56
-0.4,-0.91,0.434486,2.49
-0.3,-1.3,0.197151,4.32
-1.6,-1.89,0.623848,0.89
-3.4,-3.48,0.878786,0.79
-3.4,-4.04,0.352167,2.21
-1.1,-1.27,0.754479,1.27
-2.2,-2.74,0.414285,2.06
-2.1,-2.64,0.41377,4.52
-4.3,-4.32,0.966255,0.21
-1,-1.8,0.273631,3.79
0,-0.53,0.426091,2.44
-1.8,-2.11,0.603015,2.78
-0.4,-0.85,0.480924,2.13
0,-0.79,0.279194,2.43
0,-0.05,0.926648,0.27
0,-0.42,0.505444,1.7
-5.3,-5.58,0.636318,0.53
0,-0.58,0.39011,1.69
-2.6,-3.17,0.399286,5.32
-3.4,-3.84,0.487855,0.86
0,-0.59,0.383365,1.79
-8.1,-8.13,0.955441,0.48
-3.4,-3.44,0.944364,0.23
-7.5,-7.54,0.930458,0.12
-4.1,-4.91,0.270506,2.91
0,-0.02,0.975836,0.05
-0.3,-1.23,0.220912,3.99
-2.2,-2.52,0.597258,1.5
-7.7,-7.73,0.955295,0.1
-3.5,-3.56,0.902465,0.37
-3.4,-3.77,0.550913,3.33
-0.7,-1.07,0.552845,1.95
-3.8,-3.9,0.850974,1.36
-1.7,-2.13,0.500613,5.1
-0.1,-1.02,0.226405,2.72
0,-0.6,0.377204,2.88
-1,-1.95,0.215266,4.63
-1.5,-2.41,0.229658,4.99
-4.4,-4.84,0.490066,1.34
0,0,0.995948,0.01
-3,-3.14,0.797537,1.1
-3.4,-3.81,0.517736,1.3
-1.5,-1.72,0.695818,2.69
-4.7,-5.3,0.378702,3.61
-3.5,-3.52,0.962373,0.22
-2.1,-2.91,0.267057,4.6
-3.1,-3.72,0.367783,4.17
0,-0.4,0.524472,1.74
-0.1,-0.9,0.274227,3.59
0,-0.02,0.973913,0.06
-1.8,-2.47,0.338764,3.75
-3.4,-4.03,0.360465,1.18
-1,-2.12,0.162941,5.01
-0.4,-1.22,0.262469,4.59
-0.8,-1.14,0.57619,2.66
-2.2,-2.46,0.654885,1.12
-4,-4.25,0.666733,0.6
-2.4,-3.02,0.366072,4.99
-1.9,-2.21,0.602528,1.01
0,-0.86,0.246531,4.03
-0.6,-1.11,0.439948,2.57
0,-0.17,0.758423,0.83
-2.2,-2.49,0.620857,2.88
-3,-3.23,0.689518,0.65
-3.3,-3.48,0.752707,0.72
-0.5,-1.51,0.192697,3.66
-3.4,-3.72,0.596596,0.97
-4,-4.13,0.816308,0.58
-2.7,-2.93,0.689844,1.18
-5.1,-5.12,0.969457,0.22
-4.1,-4.28,0.750133,0.65
-4.7,-5.03,0.584846,0.86
-3.5,-4.31,0.27,5.24
-4,-4.6,0.376409,1.59
-4,-4.44,0.492475,1.91
-1.7,-2.17,0.46937,1.14
-1.5,-2.24,0.301442,4.04
-5.1,-6.08,0.204543,5.65
-1.9,-2.66,0.289577,3.43
-4.8,-5.13,0.581042,0.92
-7,-7.03,0.952871,0.33
-0.8,-1.18,0.540139,1.91
-7,-7.44,0.487816,0.85
-3.4,-4.69,0.123486,6.66
-4,-4.32,0.596813,1.04
0,-0.62,0.363305,2.81
-2.5,-2.63,0.814115,1.92
-6.3,-6.38,0.871757,0.38
-5.6,-5.76,0.776842,0.48
-0.8,-2.04,0.134651,5.06
0,-0.46,0.475418,2.33
-5.7,-6.15,0.481595,5.51
-2.1,-2.31,0.716213,2.81
-7.2,-7.39,0.740031,0.88
-2.4,-2.67,0.649136,4.08
-5.2,-5.59,0.526989,0.78
-3.5,-3.89,0.533829,2.62
-5,-5.41,0.511279,2.85
-1.1,-1.96,0.247808,4.83
-5.1,-5.58,0.460803,1.98
-1.5,-2.06,0.4023,4.56
-3,-3.58,0.392449,2.14
-2.1,-2.42,0.592762,2.82
-2.1,-2.46,0.556569,2.48
-2.6,-3.24,0.356488,1.52
-3.4,-4.17,0.286268,6.07
-0.9,-1.63,0.304526,3.12
-2.5,-2.63,0.806256,1.8
-1.7,-1.97,0.646746,1.09
0,-0.08,0.883597,0.62
-1.4,-1.83,0.500956,2.29
0,-0.81,0.267548,3.21
-1,-1.14,0.797574,0.94
0,-0.04,0.935292,0.2
-0.7,-1.38,0.334069,2.82
0,-0.12,0.829289,0.55
-0.4,-1.08,0.33202,2.55
-1.4,-1.54,0.794186,1.21
0,-0.59,0.385215,2.86
0,-0.16,0.777562,1
-4.3,-4.91,0.369435,4.77
-2.2,-3.06,0.246108,6.51
-3.2,-3.75,0.410024,4.36
-4,-4.19,0.738204,1.67
0,-0.45,0.483911,3.11
0,-0.33,0.589675,1.34
-2.3,-2.77,0.464809,4.13
0,-0.72,0.310162,2.8
-0.6,-0.84,0.675861,1.05
-3.4,-3.44,0.929732,0.71
-0.6,-1,0.525073,1.94
-7.4,-7.44,0.931143,0.38
-1.3,-1.6,0.612068,1.81
0,-0.63,0.360587,2.82
-4,-4.44,0.489404,0.76
-0.4,-1.14,0.301905,4.88
-0.9,-1.53,0.358132,3.68
-0.1,-1.02,0.226463,4.02
-1.5,-2.1,0.375963,4.62
-2.4,-2.77,0.547437,3.05
-0.6,-0.96,0.553992,1.95
-4.2,-5.01,0.270736,1.13
-0.4,-0.86,0.472565,2.8
-6.3,-6.32,0.975669,0.06
-4.2,-4.23,0.946397,0.15
-4,-4.08,0.883814,0.27
-2.7,-2.86,0.766102,2.32
-1.7,-2.06,0.561396,3.72
-5.5,-5.74,0.67958,0.87
-1.1,-1.56,0.47173,3.46
0,-0.54,0.418526,2.77
-3.6,-3.82,0.699193,0.83
0,-0.06,0.902733,0.26
0,-0.48,0.45802,2.45
-0.4,-0.98,0.392553,3.41
-4.2,-4.39,0.739374,0.82
-2.1,-2.25,0.788227,1.06
-0.7,-1.76,0.180226,4.99
-0.7,-1.72,0.19173,5.18
-0.8,-0.99,0.730905,1.29
0,-0.03,0.950721,0.15
-0.2,-1.25,0.180643,4.44
0,-0.6,0.380742,2.56
-0.3,-0.77,0.466758,1.9
-1.5,-1.68,0.744773,0.99
0,-0.2,0.721951,0.88
0,-0.1,0.854919,0.72
-1.5,-2.18,0.331262,3.36
0,-0.09,0.86802,0.46
0,-0.03,0.957489,0.19
0,-0.27,0.646133,1.51
-2.2,-2.4,0.721469,1.36
-2.6,-2.93,0.585991,1.99
-0.2,-0.66,0.474741,1.97
-2.1,-2.28,0.747051,1.03
-4.6,-4.75,0.784597,0.46
0,-0.05,0.915573,0.38
0,-0.01,0.986113,0.03
0,-0.44,0.493443,3.37
0,-0.4,0.524548,1.99
-1.5,-1.82,0.591345,2.56
-0.5,-1.04,0.41898,2.72
0,-0.13,0.80425,0.66
0,-0.28,0.635938,1.43
0,-0.13,0.813143,0.78
-0.5,-1.04,0.414225,3.51
0,-0.26,0.653701,1.43
0,-0.09,0.868687,0.45
0,-0.02,0.965302,0.1
0,-0.08,0.872364,0.44
-1.2,-1.32,0.82956,0.93
-0.3,-0.75,0.482328,1.47
0,-0.16,0.775254,0.94
0,-0.31,0.606407,1.7
-4.4,-4.45,0.91977,0.17
0,-0.04,0.940698,0.17
-0.8,-1.66,0.245808,4.02
0,-0.37,0.545794,2.3
-0.8,-1.62,0.26244,5.36
-1.2,-1.42,0.698602,1.76
-0.7,-1.5,0.274492,4.17
0,-0.47,0.467322,2.47
0,-0.03,0.957516,0.17
-5.2,-6.01,0.26928,5.08
-1.7,-1.97,0.647438,2.23
-0.3,-0.7,0.523503,1.45
0,-0.89,0.235465,4.37
0,-0.05,0.919581,0.26
0,-0.02,0.960647,0.11
-1.4,-1.72,0.592877,2.45
-1.5,-1.96,0.477881,4.72
0,-0.69,0.32795,3.31
-3.3,-4.13,0.260945,6.7
0,-0.34,0.578308,1.4
0,-0.12,0.823535,0.52
0,-0.22,0.703548,1.18
0,-0.36,0.558972,1.03
0,-0.48,0.458002,1.6
-4.4,-4.59,0.731845,1.09
0,-0.78,0.280117,2.73
-1.6,-1.73,0.809987,0.72
-1.5,-2.13,0.357664,1.7
0,-0.4,0.526195,1.6
0,-0.01,0.981673,0.04
0,-0.34,0.576509,2.15
0,-0.03,0.958208,0.16
0,-0.76,0.293605,2.51
-2.1,-2.6,0.442792,3.02
-6,-6.16,0.770887,0.44
-0.4,-0.76,0.557863,1.63
-3.3,-3.63,0.58487,0.83
0,-0.26,0.652316,1.2
-7.1,-7.13,0.954847,0.12
-0.4,-1.08,0.33021,2.85
-3.3,-3.49,0.73941,0.99
0,-0.13,0.815399,0.57
-1.1,-1.23,0.815969,0.98
-1.8,-2.98,0.147069,6.18
-0.5,-1.12,0.363423,3.59
-0.8,-1.68,0.240465,5.23
-2,-2.3,0.612037,3.1
-0.2,-0.74,0.417787,2.63
-1.7,-2.26,0.405879,3.05
0,-0.7,0.322249,1.67
0,-0.85,0.251088,2.72
0,-0.25,0.661858,1.38
0,-0.01,0.991064,0.02
0,-0.25,0.661227,1.63
-0.1,-0.55,0.480062,1.85
0,0,0.997871,0
0,-0.04,0.93648,0.14
0,-0.7,0.322857,3.4
0,-0.01,0.991561,0.02
0,-0.02,0.967673,0.06
0,-0.55,0.4098,2.43
-4.9,-5.17,0.641408,0.78
-1.8,-2.24,0.49167,2.52
-0.5,-0.89,0.530539,2.27
-0.1,-0.64,0.417591,2
0,-0.57,0.394364,2.62
-4.6,-5.1,0.440786,0.98
0,-0.61,0.372161,3.04
0,-0.54,0.419283,3.09
-3.4,-3.5,0.85536,0.36
-0.4,-0.84,0.49187,1.96
0,-0.3,0.611048,1.56
-1.7,-2.1,0.523767,2.7
-1.3,-1.64,0.57197,1.07
0,0,0.994765,0.01
0,-0.24,0.672138,1.38
0,-0.68,0.330361,2.91
-0.1,-0.53,0.493954,1.54
-0.5,-1.43,0.222024,5.28
-0.2,-0.92,0.313065,2.7
0,-0.24,0.674003,1.38
0,-0.13,0.809542,1.09
0,-0.31,0.605357,1.79
0,-0.24,0.682318,1.4
-0.2,-0.61,0.516787,1.33
-2,-2.2,0.726097,2.22
0,-0.16,0.775332,1.1
0,-0.41,0.516382,2.03
-5.5,-5.82,0.59742,0.69
0,-0.33,0.58364,2.16
-0.3,-1.01,0.316111,3.37
0,-0.03,0.95225,0.15
-0.3,-0.87,0.396418,2.24
-0.5,-1.25,0.29402,2.97
-0.8,-1.74,0.216271,4.28
0,-0.37,0.546176,2.29
0,-0.64,0.353239,1.84
-0.6,-1.17,0.399374,3.05
0,-0.17,0.761495,0.91
0,-0.55,0.408409,2.88
-1,-1.38,0.541679,2.09
-7.1,-7.6,0.44324,0.88
-3.2,-3.43,0.685315,3.26
0,-0.23,0.683971,1.34
-2.7,-2.93,0.684053,0.63
-2.5,-2.75,0.66224,3.29
-3,-3.32,0.590985,4.02
0,-0.35,0.571067,1.82
-1,-1.25,0.663924,1.66
-2,-2.15,0.781305,1.31
-3.3,-3.54,0.673948,3.51
0,-0.19,0.739496,1.49
0,-0.75,0.2977,2.64
-0.3,-1.01,0.313455,4.3
-0.2,-1.16,0.210754,4.13
-2.8,-2.99,0.735893,0.62
-2.3,-2.62,0.597808,3.35
-4.4,-4.44,0.929677,0.46
0,-0.68,0.333416,4.02
0,-0.34,0.578669,1.89
0,-0.76,0.289971,3.27
-0.8,-1.11,0.603215,2.78
0,-0.54,0.415085,3.27
-1.7,-2.3,0.376574,1.49
0,-0.15,0.784243,1.18
0,-0.09,0.86167,0.5
0,-0.39,0.534848,1.93
-0.2,-1,0.271809,4.13
-0.9,-1.57,0.334979,5.32
-0.6,-1.03,0.500915,2.1
-1.4,-1.78,0.542391,2.62
-1,-1.58,0.392891,4.7
-0.3,-0.67,0.547659,1.83
0,-0.35,0.565605,2.09
0,-0.49,0.449315,2.58
0,-0.05,0.92527,0.16
0,-0.7,0.322579,3.53
-0.8,-1.21,0.511244,2.08
-1.4,-1.89,0.453438,2.25
-1.5,-1.87,0.548962,2.32
0,-0.1,0.852923,0.64
-3.6,-3.82,0.701883,0.63
-1,-1.53,0.42575,3.01
-5,-5.1,0.8512,0.38
-2.7,-3.04,0.576624,0.88
-0.9,-1.44,0.41513,2.38
-0.3,-0.85,0.408167,2.24
-2.5,-3.14,0.35475,2.13
-2.6,-2.79,0.735718,1.99
-4.5,-4.71,0.712186,1.64
-1.4,-2.08,0.333875,5.28
-4,-4.18,0.743279,1.94
-0.8,-1.44,0.351968,3.42
0,-0.67,0.339838,2.97
-2.2,-2.68,0.458608,1.55
-2.6,-3.1,0.445955,3.78
-3.1,-3.84,0.299464,3.7
0,-0.29,0.628094,1.49
-1.1,-1.72,0.362911,2.86
-0.2,-0.93,0.308399,3.1
-4.6,-5.12,0.427843,1.51
-1.2,-1.83,0.358585,3.73
-7.9,-8.01,0.840102,0.5
-5.5,-5.85,0.564255,4.1
-0.9,-1.1,0.719081,1.87
-0.1,-0.53,0.496033,1.27
-3.1,-3.67,0.397424,4.71
-5.4,-5.48,0.874396,0.55
-2,-2.78,0.27981,5.09
-1.6,-2.47,0.24282,6.1
-5.5,-5.91,0.510715,0.94
-0.1,-0.93,0.259698,2.97
-1.9,-2.36,0.476496,2.02
-2.1,-2.45,0.566363,3.97
-2.9,-3.23,0.588772,3.49
-0.2,-1.01,0.267405,3.42
-2.5,-2.58,0.884069,0.86
-0.4,-0.91,0.438551,3.13
-4.4,-4.54,0.801575,0.52
-2.2,-2.56,0.554937,1.55
-2.2,-2.6,0.525687,0.91
-0.6,-1.35,0.298269,2.38
-4.4,-4.54,0.798862,0.49
-0.1,-1.13,0.187194,4.07
0,-0.17,0.75725,0.98
-1.3,-2.02,0.308928,3.14
-1.4,-1.89,0.451598,2.46
0,-0.08,0.875597,0.38
-1.5,-2.01,0.43785,4.28
-1.3,-2.1,0.273993,5.86
-3,-3.2,0.721011,1.56
-0.2,-0.81,0.374175,2.52
-2.4,-3.25,0.250196,6.41
-7.1,-7.12,0.972259,0.11
-0.8,-1.81,0.195042,4.67
0,-0.38,0.544068,1.54
-4.1,-4.48,0.543005,3.32
-0.7,-1.44,0.299459,4.08
-2.3,-2.5,0.72135,1.24
-3.6,-4.11,0.438715,5.12
-4.4,-4.77,0.550161,0.63
-0.2,-0.84,0.355246,3.13
0,-0.42,0.504218,1.5
-2.9,-3.68,0.282039,3.96
-1,-1.33,0.583631,2.42
-1.7,-2.16,0.471281,5
-2.4,-2.58,0.749685,0.68
-1.4,-1.68,0.632335,1.48
-2.6,-3.06,0.472015,4.99
-6,-6.19,0.729262,3
-1,-1.43,0.49573,2.26
-1,-1.34,0.580529,1.68
-4.2,-4.53,0.585283,3.29
0,-0.09,0.857505,0.28
-0.9,-1.36,0.472892,3.7
-2,-2.38,0.541779,3.02
-0.4,-0.77,0.549049,1.68
-0.4,-1.09,0.325345,3.68
-3.6,-3.64,0.935141,0.41
-2.7,-3.07,0.551062,1.81
-0.6,-1.42,0.2639,4.07
-4.2,-4.42,0.703107,1.47
0,-0.33,0.589305,1.72
-4.6,-5.07,0.469266,1.12
-5.5,-5.6,0.849026,0.96
-3.9,-4.54,0.351942,5.65
-3.5,-3.72,0.701993,0.91
0,-0.63,0.359588,2.39
-4.7,-5.04,0.572381,0.91
-2.5,-2.62,0.825434,1.78
-1.2,-1.59,0.532104,3.3
-0.5,-1.41,0.228201,4.55
-0.8,-1.19,0.531901,2.94
-6.3,-6.4,0.853095,0.61
0,-0.37,0.547059,2.8
-4.3,-4.64,0.572293,4.08
0,-0.15,0.789077,0.53
-2.8,-2.9,0.853235,1.57
-3.6,-3.84,0.672309,3.81
-3.5,-3.96,0.475541,1.1
0,-0.83,0.259197,3.53
-4.8,-5.27,0.468113,4.56
-5.4,-5.41,0.982734,0.17
-1.1,-1.56,0.475451,2.38
-5.6,-5.61,0.984435,0.08
-0.4,-1.38,0.20247,3.78
-2.4,-3.38,0.204052,5.42
-5.3,-5.33,0.950521,0.34
-0.5,-1.18,0.331076,3.68
-3.6,-4.24,0.354378,5.07
0,-0.91,0.227392,4.65
-0.8,-1.51,0.313574,3.91
-2.7,-2.95,0.665907,2.97
-3.7,-4.48,0.284246,4.57
-4.2,-4.93,0.303628,4.94
-4.6,-5.37,0.286557,3.66
-3,-3.22,0.702494,2.54
-4.3,-4.8,0.443152,5.22
-1.3,-1.7,0.518476,3.8
-5.2,-5.6,0.519978,1.36
0,-0.73,0.307352,2.66
-2.9,-3.44,0.413707,2.48
-3.8,-3.97,0.75781,2.75
-3.7,-4.04,0.574192,0.67
-3.7,-3.82,0.828473,0.57
-0.4,-1.01,0.370692,4
-2,-2.45,0.479392,3.36
0,-0.58,0.390243,2.75
-3.2,-3.36,0.774282,0.67
0,-0.51,0.440149,2.94
0,-0.41,0.514078,2.38
-2.2,-2.34,0.797564,0.98
0,-0.52,0.431938,3.25
0,-1.04,0.185582,4.18
-1.3,-2.24,0.215988,2.91
-2.1,-2.22,0.824984,1.56
0,-0.5,0.445703,2.6
-2.1,-2.33,0.686025,2.03
-1.8,-1.87,0.890759,0.52
0,-0.36,0.558593,2.03
-2,-2.27,0.648264,1.3
-0.3,-0.8,0.447807,2.79
0,-0.35,0.562538,1.88
0,-0.2,0.72621,1.36
0,-0.33,0.583127,2.06
-1.5,-1.79,0.621342,2.65
0,-0.26,0.652666,1.51
-1.4,-2.1,0.321441,3.73
-2,-2.13,0.803431,1.57
0,-0.21,0.716577,0.9
-1.6,-1.94,0.57896,1.58
0,-0.03,0.945346,0.11
0,-0.73,0.305367,2.84
0,-0.06,0.907935,0.32
-2.6,-3.09,0.448188,2.34
0,-0.1,0.849359,0.53
0,-0.47,0.470062,2.17
-3.1,-3.55,0.481142,2.3
-2.9,-3.35,0.482946,4.14
0,-0.73,0.307643,3.37
-3.9,-4.21,0.605012,3.11
-3.8,-3.94,0.793578,0.55
-0.9,-1.55,0.348615,3.87
0,-0.76,0.289737,3.57
-1.2,-1.65,0.483281,2.42
0,-0.75,0.295636,2.76
0,-0.76,0.290202,3.99
-1.5,-1.95,0.478832,3.28
0,-0.66,0.341337,3.13
0,-0.8,0.273634,4.2
0,-0.05,0.920728,0.29
-1,-1.83,0.260585,2.51
-4.3,-4.39,0.870271,1.01
-3.4,-3.55,0.778057,0.58
-2.4,-3.06,0.342489,4.73
-1.2,-2.01,0.270533,3.2
-1.7,-2.51,0.267307,3.92
-1.3,-1.96,0.344066,2.49
-8.3,-8.43,0.814879,0.91
-3.2,-3.26,0.907193,0.52
-7,-7.05,0.91505,0.28
-3.4,-3.65,0.66775,1.7
-5.3,-5.32,0.972748,0.23
-5.3,-5.53,0.692349,0.58
-1.6,-2.15,0.409069,3.83
-1.6,-2.19,0.387057,4.85
-4.8,-4.84,0.942697,0.12
-3.9,-4.13,0.683616,0.84
-0.1,-1.05,0.214597,4.82
-0.8,-1.2,0.52474,2.15
-0.9,-1.5,0.378506,2.11
-2.3,-2.77,0.46304,1.99
-2.8,-3.16,0.558743,1.55
0,-0.29,0.622568,2.04
-1.9,-2.61,0.315159,2.57
-0.2,-0.93,0.307443,4.1
-2.5,-2.95,0.478403,1.35
0,-0.18,0.741319,1.07
-0.4,-0.79,0.5316,1.49
0,-0.66,0.344828,2.65
-3.7,-3.72,0.974764,0.1
-1.8,-1.9,0.85037,1.23
-1.6,-1.77,0.757419,1.32
0,-0.17,0.752931,1.4
-0.6,-1.77,0.150063,4.52
-0.1,-0.82,0.3125,2.73
0,-0.42,0.503853,2.79
-0.3,-1.16,0.246956,3.04
-5.2,-5.33,0.805455,2.89
0,-0.13,0.81498,0.65
0,-0.09,0.870675,0.45
-0.9,-1.13,0.686558,1.3
0,-0.11,0.840814,0.56
0,-0.04,0.935595,0.29
-2.2,-2.75,0.410305,3.04
0,-0.07,0.890245,0.35
0,-0.09,0.860897,0.4
0,-0.55,0.407772,2.05
-1.7,-2.25,0.411293,3.4
-2.5,-3.16,0.345141,3
-1.1,-1.44,0.573043,3.02
-2,-2.45,0.47844,4.15
0,-0.39,0.530221,1.52
-2.8,-3.09,0.622537,3.48
-0.4,-1.47,0.176115,4.32
0,-0.15,0.784198,0.88
-1.8,-2.18,0.538655,2.29
0,-0.23,0.683707,1.54
0,-0.89,0.236964,3.34
-2.3,-2.85,0.409879,4.32
-2.2,-2.88,0.334435,5.81
-1.5,-1.68,0.743924,2.25
-0.2,-1.13,0.221423,4.41
0,-0.06,0.901976,0.19
-2.8,-2.84,0.933778,0.28
-1.5,-2.01,0.439537,4.73
-0.3,-0.84,0.418801,2.23
-2.7,-2.93,0.686511,1.48
-0.1,-0.86,0.292206,3.01
-1.6,-2.15,0.407069,4.16
-1.9,-2.16,0.65126,1.78
-3.5,-4,0.444801,1.42
-1.7,-2.56,0.246536,4.58
-7.5,-7.54,0.930211,0.21
-4.5,-4.66,0.769806,0.4
-1.2,-1.93,0.304288,4.43
0,-0.14,0.794855,1.04
-2.8,-3.44,0.356201,4.96
-1.2,-1.96,0.290591,5.25
-1.6,-2.32,0.311395,4.83
-5.6,-5.98,0.543286,1.44
-4,-4.03,0.947934,0.4
-0.9,-1.5,0.377896,3.14
-2.6,-3.21,0.371127,5.84
-3.2,-3.49,0.629316,0.89
-2.7,-2.79,0.864308,0.93
-2.5,-2.94,0.488328,3.99
-4.5,-4.93,0.499556,5.02
-3.2,-3.89,0.326518,2.6
-1,-1.42,0.503596,3.5
-3.6,-3.69,0.859424,1.29
-2.7,-3.33,0.358171,2.29
-0.3,-1.12,0.264156,3.61
-1.2,-2.21,0.194548,4.56
-0.5,-1.16,0.340747,3.54
-5.3,-5.89,0.381008,1.63
-3.5,-3.63,0.806471,1.49
-4.3,-4.35,0.923428,0.72
-2.4,-2.78,0.542448,4.24
-7.6,-7.72,0.825177,1.19
-3.3,-3.49,0.729211,0.48
-2.9,-3.3,0.520989,2.79
-2.9,-3.12,0.69739,3.1
-2.2,-2.43,0.693429,1.23
-4.9,-5.36,0.474212,1.4
-0.9,-1.24,0.578206,2.34
0,-0.09,0.867753,0.56
-2.4,-2.7,0.613307,2.89
-3.7,-4.05,0.567139,4.95
0,-0.63,0.360473,3.05
-4.3,-4.43,0.805299,2.54
-3,-3.32,0.598307,4.14
-2.6,-3.2,0.378277,5.54
-2.2,-2.73,0.421599,2.86
-3,-4.07,0.175823,5.53
-2.9,-2.98,0.87806,1.13
-0.6,-1.2,0.379607,1.78
-1.2,-2.19,0.202055,5.87
0,-0.36,0.556014,1.94
-1,-1.23,0.690995,2.11
0,-0.22,0.698276,1.44
-0.3,-1.04,0.302071,3.05
-2.7,-2.93,0.687136,2.52
0,-0.69,0.324841,2.05
-5.2,-5.3,0.85134,0.4
-2.7,-2.82,0.822922,0.65
0,-0.27,0.644116,1.55
-0.9,-1.62,0.312809,3.1
-1.2,-1.82,0.362894,4.43
-2.1,-2.85,0.294501,3.97
-0.4,-0.75,0.564149,1.43
-3,-3.34,0.578842,2.37
0,-0.59,0.381786,3.01
0,-0.14,0.791714,0.84
-2.7,-3.17,0.470183,1.68
-2.4,-2.42,0.964425,0.15
-0.4,-0.82,0.505591,1.91
-1.5,-2.52,0.191051,5.38
-1.3,-1.57,0.646196,1.82
-2.3,-2.42,0.827895,0.68
-3.2,-3.25,0.924685,0.47
-1.5,-1.77,0.647063,2.93
-0.2,-0.57,0.545893,1.67
-2,-2.14,0.797466,0.83
-5.1,-5.32,0.701294,2.58
0,-0.35,0.563326,1.67
-3.1,-3.62,0.432012,5.14
0,-0.67,0.336452,3.14
-1.7,-2.63,0.22294,5.17
-7.9,-7.96,0.911205,0.22
-0.9,-1.47,0.395949,2.83
-3.3,-3.79,0.451133,3.51
0,-0.14,0.795218,1.29
0,-0.61,0.372461,2.67
0,-0.01,0.979273,0.05
-2.1,-2.18,0.872158,0.56
0,-0.06,0.901921,0.34
-0.7,-1.35,0.346369,3.43
0,-0.61,0.374613,2.86
0,-0.63,0.357148,3.48
-2.6,-3.01,0.5178,2.37
-1.8,-2.24,0.493492,2.98
-0.7,-1.02,0.594532,1.73
-3,-3.04,0.936071,0.42
-1.6,-2.21,0.368795,2.15
-1.2,-1.58,0.53628,2.79
-1.5,-1.71,0.710735,1.6
-2.6,-2.64,0.933554,0.51
-3.7,-4.44,0.300848,2.93
-2.3,-2.38,0.884357,0.45
-6.8,-7.1,0.611209,1.25
-1.1,-1.65,0.410353,3.22
-4.6,-5.01,0.5178,3.01
-4.2,-4.97,0.285019,4.63
-5.4,-5.47,0.888426,0.28
-4.3,-4.48,0.74679,2.24
-1.6,-1.9,0.615196,2.46
0,-0.24,0.674831,1.47
0,-0.55,0.411295,1.85
-0.1,-0.79,0.328053,3.17
0,-0.45,0.48301,2.26
-5.5,-5.82,0.595044,3.15
-1.6,-2.29,0.32433,3.3
-6.1,-6.75,0.350499,4.27
-3.7,-4,0.609964,1.88
-1.4,-1.72,0.592038,3.26
-3.9,-4.13,0.684352,1.13
-0.3,-1.01,0.318179,2.97
-5.9,-6.24,0.577217,3.77
-2.2,-2.74,0.414745,2.73
0,-0.16,0.76713,1.03
-5.2,-5.26,0.911861,0.67
-1.1,-1.97,0.242295,2.24
-3.7,-3.76,0.900794,0.52
-4.2,-4.82,0.367201,3.19
0,-0.19,0.735325,0.79
-0.7,-0.91,0.71096,0.95
-3,-3.06,0.912223,0.31
-1.3,-2.07,0.287985,3.55
-3,-3.34,0.577216,0.9
-0.2,-0.91,0.316307,3.35
0,-0.66,0.340388,2.63
-1,-1.29,0.629726,1.88
-6.1,-6.32,0.700955,0.53
-5.7,-5.71,0.982705,0.05
-0.8,-1.14,0.580435,2.26
-3,-3.19,0.73483,2.44
-2.7,-3.06,0.557004,1.1
0,-0.44,0.488403,1.63
0,-0.54,0.419237,1.72
-2.3,-2.74,0.489488,3.47
-2.9,-3.45,0.412754,4.78
-3.8,-3.98,0.742232,2.03
-3.8,-4.35,0.41224,6.21
0,-0.08,0.872549,0.5
-1.4,-1.7,0.615493,2.84
-2.5,-3.03,0.425494,1.98
-1.2,-2.11,0.227143,4.86
-7.4,-7.55,0.786379,0.89
0,-0.16,0.766198,0.88
-4.7,-5.2,0.440763,4.67
0,-0.32,0.599502,1.02
-6.5,-6.59,0.864824,0.28
0,-0.74,0.30039,2.62
-2.8,-3.1,0.613366,3.13
-3.6,-3.62,0.97318,0.18
-2.1,-2.56,0.471432,2.65
-1.4,-1.9,0.442317,2.8
-0.3,-0.91,0.372248,2.38
0,-0.8,0.273753,2.71
-1.1,-1.61,0.438326,3.3
-0.7,-1.5,0.272089,3.66
-4.2,-4.54,0.57312,1.37
-5.1,-5.11,0.981695,0.15
-8.3,-8.31,0.989746,0.04
-3.9,-4.42,0.433011,4.97
-7.4,-7.53,0.804321,2.94
-5.3,-5.33,0.956569,0.22
-0.7,-1.86,0.152805,5.8
-3.9,-4.17,0.64361,1.93
-3.6,-4.31,0.313713,5.12
-8.4,-8.64,0.680813,2.72
-4.9,-5.3,0.519348,4.99
-2.2,-2.37,0.760254,2.37
-4.6,-4.73,0.810206,0.99
-4.5,-4.54,0.935909,0.87
0,-0.38,0.538327,1.19
-4.4,-4.6,0.725131,0.72
-4.4,-4.5,0.850577,1.47
0,-0.28,0.639566,1.53
0,-0.29,0.627279,1.47
-0.8,-1.34,0.413593,2.63
0,-0.13,0.808037,0.6
-0.2,-0.6,0.51854,1.81
