MFE,FETE,FMSE,ED
-2.3,-2.7,0.524049,2.18
-1.7,-1.88,0.741408,0.81
-0.4,-1,0.37488,3.51
-0.9,-1.23,0.587244,1.71
-1.9,-2.71,0.267008,5.02
-1,-1.8,0.271529,3.53
-1.3,-1.55,0.661963,2.23
-3,-3.02,0.972948,0.17
-1.1,-1.3,0.719603,1.28
-1.9,-2.16,0.660822,2.51
-0.6,-1.27,0.338944,2.68
-4,-4.01,0.982696,0.1
-0.4,-1.29,0.235353,3.81
-1.3,-1.71,0.51249,3.49
-1.3,-1.79,0.451314,2.86
-0.5,-0.82,0.596237,1.92
0,-0.34,0.573616,1.78
-4.2,-4.7,0.4451,4.87
0,-0.65,0.345676,2.94
-0.8,-1.45,0.350788,4.84
-1.8,-2.31,0.435961,3.83
-2.6,-2.64,0.934064,0.46
-1.7,-1.9,0.723407,1.09
0,-0.14,0.798327,0.62
0,-0.33,0.589813,2.14
-4.3,-4.61,0.603277,0.74
-1.7,-2.45,0.298466,3.47
-2.6,-2.92,0.59536,3.27
-4.3,-4.31,0.990558,0.03
-0.9,-1.4,0.440866,1.78
0,-0.94,0.217626,3.98
-2.3,-2.8,0.444326,4.04
-0.3,-1.03,0.305784,3.17
-0.9,-1.82,0.223416,4.48
-5.8,-5.95,0.779617,2.27
-0.6,-1.16,0.402136,3.34
-0.3,-1.06,0.289814,3.79
-3.5,-3.58,0.871524,1.3
0,-0.26,0.657289,1.34
-1.7,-2.12,0.503227,3.25
0,-0.48,0.457314,2.01
-2.6,-2.88,0.632427,2.62
-3.6,-3.67,0.890788,0.99
-0.8,-1.32,0.430173,2.56
-2.6,-3.01,0.512011,4.75
-1.2,-1.83,0.362256,3.02
-0.4,-1.08,0.330733,3.41
-3.9,-4.36,0.470837,3.29
-1.7,-2.06,0.562065,1.38
-0.7,-1.1,0.525987,2.32
0,-0.07,0.888984,0.34
-0.8,-1.39,0.383635,3.83
0,-0.11,0.837952,0.68
-5.6,-5.77,0.763519,2.78
-0.8,-1.64,0.254907,5.28
-4.4,-4.42,0.965638,0.09
-4.3,-4.5,0.728378,2.44
0,-0.14,0.79724,0.61
0,-0.14,0.79528,0.82
-2.1,-2.87,0.286384,4.22
-3.9,-4.06,0.772904,0.43
0,-0.04,0.944407,0.19
-0.5,-1.19,0.32389,2.34
-0.3,-1.05,0.29579,2.34
-1.5,-1.73,0.690807,0.82
-2.4,-2.56,0.768082,1.72
-3.9,-4.39,0.451375,1.5
-1.7,-2.41,0.317019,3.19
-0.7,-1.08,0.542534,2.18
0,-0.14,0.796377,0.89
-1.4,-1.79,0.533787,1.6
-0.6,-1.24,0.352177,3.95
-2.1,-2.31,0.707772,1.08
-3.1,-3.4,0.61313,1
-1.7,-1.84,0.801786,0.97
-2.1,-2.46,0.5601,3.32
-0.3,-0.69,0.535045,1.94
0,-0.44,0.492213,2.78
-3.2,-3.49,0.622567,4.2
-0.1,-0.84,0.300349,3.42
0,-0.37,0.54796,2.37
-3,-3.08,0.884534,0.74
-0.5,-1.15,0.348491,2.98
-2.3,-2.55,0.671659,1.08
-1.3,-1.85,0.408004,2.86
-2.7,-3.18,0.456179,4.22
-0.7,-1.26,0.401818,2.79
0,-0.26,0.651346,1.04
-1.9,-2.15,0.662808,1.92
0,-0.35,0.567978,2.07
-3.7,-3.72,0.963425,0.37
-0.6,-1.5,0.233838,4.74
-3.2,-3.73,0.420283,5.1
-0.4,-1.24,0.254553,3.87
-3.5,-3.8,0.610282,0.68
-0.4,-1.32,0.223573,3.67
-0.3,-0.95,0.345639,2.65
0,-0.21,0.712936,0.87
0,-0.17,0.754772,0.89
-1.5,-1.73,0.694025,2.48
-2.2,-2.33,0.807409,1.05
-0.7,-1.63,0.220575,3.35
-0.5,-0.96,0.472603,3.16
0,-0.65,0.347804,3.1
-1.2,-1.55,0.56487,3.5
-1.9,-2.11,0.713286,2.36
0,-0.19,0.735079,0.86
0,-0.3,0.617551,1.38
0,-0.28,0.63707,1.53
-1.2,-1.66,0.473815,4.01
0,-0.46,0.472345,1.52
-4.7,-5.05,0.565458,0.8
-2.5,-3,0.445288,1.68
-6.8,-6.98,0.74332,1.75
-1.8,-2.78,0.204707,3.58
-2.7,-3.67,0.208377,4.6
-0.7,-1.01,0.608083,2.19
0,-0.2,0.72678,1.09
0,-0.33,0.587281,1.34
0,-0.33,0.584841,1.78
-3.9,-4.05,0.778849,1.66
-2.4,-2.88,0.460191,1.72
0,-0.65,0.350623,2.55
-2.5,-2.55,0.917613,0.46
-1.2,-1.5,0.614279,1.99
0,-0.34,0.578011,1.48
-4.6,-4.81,0.707017,0.53
-2.9,-3.35,0.482034,2
-2.2,-2.61,0.512324,3.2
-1.6,-1.96,0.558936,1.22
-1.4,-1.65,0.662692,1.65
-3.9,-4.25,0.564501,0.74
0,-0.42,0.504304,1.68
-1.9,-1.96,0.901244,0.39
0,-0.13,0.815435,0.74
-0.7,-1.27,0.395252,3.22
-5,-5.17,0.757899,1.48
-4.6,-4.63,0.946529,0.37
-0.4,-0.93,0.421915,2.3
0,-0.16,0.77445,1.01
-4.3,-4.42,0.825752,1.69
-5.7,-5.82,0.826807,0.3
-1.9,-2.05,0.78714,0.65
0,-0.06,0.914592,0.29
-1.1,-1.87,0.287202,4.55
-4.4,-4.67,0.642808,0.51
0,-0.02,0.974518,0.05
-0.6,-1.06,0.474325,2.57
-0.8,-1.55,0.295087,3.13
-0.7,-1.04,0.578837,1.8
-4.7,-4.98,0.630172,0.77
-0.1,-1.02,0.226404,3.61
-0.8,-1.45,0.350842,2.52
-1,-1.59,0.382236,3.6
-0.8,-1.75,0.212947,4.84
-1.3,-2.09,0.27801,3.77
-3.4,-3.48,0.885311,0.41
-0.7,-1.27,0.393492,3.08
-1.6,-1.96,0.555893,1.5
-2.1,-2.45,0.567602,4.24
-0.9,-1.49,0.385225,3.61
-3.5,-4.34,0.256811,2.91
-1.6,-1.76,0.774155,1.42
0,-0.3,0.618651,1.62
-1,-1.99,0.199912,3.98
-1.4,-1.71,0.599903,2.32
0,-0.36,0.556715,1.98
-2.7,-3.58,0.2411,5.34
0,-0.63,0.358611,2.51
0,-0.39,0.532321,1.92
-1.7,-1.99,0.627699,1.94
0,-0.66,0.340918,3.7
-0.2,-1.1,0.230461,3.6
0,-0.26,0.652797,1.56
-0.6,-1.21,0.372753,4.16
0,-0.48,0.460026,2.49
0,-0.9,0.233981,3.72
0,-0.38,0.53864,1.82
-2.4,-3.03,0.362405,1.21
-1.8,-2.25,0.481968,3.52
-1.1,-1.39,0.627153,1.35
-0.5,-1.2,0.322779,4.15
-5.8,-5.9,0.853303,0.73
-0.1,-0.51,0.515354,1.13
-0.1,-0.66,0.400658,1.87
-3.2,-3.34,0.797665,1.26
-1.6,-1.97,0.549098,1.42
-0.7,-1.35,0.350745,3.08
-2.7,-3.16,0.475526,1.49
-1.2,-1.68,0.459927,1.76
-1.1,-1.35,0.669318,1.71
-1.8,-2,0.718927,2.02
-2.3,-2.69,0.533996,3.21
-5.6,-5.93,0.587044,1.89
-2.3,-2.37,0.894539,0.88
-2.3,-2.4,0.855449,0.7
0,-0.18,0.750027,1.09
-5,-5.12,0.821277,0.83
-2.3,-2.65,0.568709,3.11
0,-0.77,0.285042,2.56
-2.5,-3.43,0.222314,4.36
-1.6,-2.52,0.224717,5.48
-1.7,-2.1,0.519579,1.11
-1.2,-1.52,0.595075,1.15
0,-0.26,0.652936,1.2
-2.2,-2.68,0.458813,3.99
0,-0.32,0.599654,1.75
-0.7,-0.95,0.668308,1.09
-1.6,-2.23,0.357202,4.24
-1.6,-2.28,0.333389,4.64
-1.9,-1.98,0.880057,0.57
-3.4,-4.01,0.369836,1.38
-3.1,-3.59,0.448379,5.24
-5.5,-5.59,0.859571,0.32
-0.9,-1.64,0.3018,1.91
-0.8,-1.51,0.316442,3.42
0,-0.19,0.730643,1.25
-6.1,-6.12,0.965855,0.19
-3.8,-3.85,0.923685,0.71
-2.9,-3.02,0.821635,0.99
-0.1,-1.08,0.20319,3.63
-2.2,-2.25,0.91614,0.34
0,-0.3,0.613694,1.49
-0.8,-1.34,0.418267,2.72
-3.9,-4.8,0.231965,2.91
0,-0.58,0.387733,2.37
-8.6,-8.64,0.940021,0.13
-0.6,-1.44,0.254995,4.18
-0.7,-1.37,0.338917,3.21
-2.6,-2.92,0.59747,3.16
0,-0.41,0.514455,1.86
-1.7,-1.84,0.800934,1.26
-0.7,-1.35,0.346292,4.02
0,-0.21,0.7117,1.16
0,-0.98,0.203289,3.91
0,-0.64,0.354747,3.19
0,-0.08,0.882592,0.39
-6.1,-6.11,0.976114,0.07
0,-0.08,0.885145,0.48
0,-0.28,0.634613,1.44
0,-0.02,0.974017,0.07
-4.2,-4.22,0.961807,0.24
-7.4,-7.69,0.624472,0.62
0,-0.59,0.385307,2.89
-0.9,-1.23,0.587489,1.76
0,-1.34,0.113244,4.93
-3.4,-4.1,0.321827,2.04
-3.5,-3.71,0.716744,3.82
0,-0.32,0.596924,2.02
-4.7,-5.33,0.360809,5.73
-4.2,-4.79,0.384323,2.64
-1.2,-1.4,0.727665,1.15
-2.7,-2.81,0.832211,1.28
0,-0.13,0.804842,0.82
-1,-1.42,0.507192,3.57
-1.5,-1.77,0.641524,2.36
-2.1,-2.68,0.389181,4.51
-0.1,-1.16,0.17805,5.28
-1.9,-1.99,0.865747,0.77
0,-0.21,0.711968,0.9
-2.8,-3.3,0.442581,2.33
0,-0.32,0.597884,1.94
-6.5,-6.55,0.92304,0.73
-3.7,-4.04,0.575351,1.84
-3.5,-3.6,0.854834,1.57
-2.9,-3.38,0.455618,1.18
-1.4,-1.69,0.628965,2.74
-1.3,-1.87,0.394536,3.13
-1,-1.5,0.444681,2.63
-1.5,-2.03,0.423691,4.33
0,-0.77,0.288341,3.49
0,-0.63,0.360391,1.8
-0.9,-1.31,0.517705,2.51
-2.8,-3.12,0.594547,3.46
-2.2,-2.76,0.404397,4.54
-0.6,-1.02,0.508711,2.87
0,0,0.995766,0.01
0,-0.65,0.351098,3.1
-3.8,-4.04,0.672802,0.57
-3.5,-4.12,0.36304,1.39
-2.7,-3.27,0.394502,3.83
0,-0.42,0.502941,1.86
0,-0.27,0.649941,1.34
0,-0.61,0.373979,2.25
0,-0.56,0.40552,2.36
-2.9,-3.12,0.701748,1.27
-2.9,-2.97,0.889891,1.03
-4.9,-4.98,0.873996,0.98
-1.1,-1.53,0.493936,2.51
-1.7,-1.8,0.852077,0.47
-3.5,-3.78,0.63107,0.62
-0.4,-0.74,0.571973,1.37
-2.4,-2.62,0.694676,3.06
-4.5,-4.56,0.904042,0.25
-1.5,-1.71,0.713698,1.09
-0.6,-1.42,0.266309,4.01
0,-0.16,0.777307,0.8
-0.5,-0.93,0.496702,2.52
-7.3,-7.41,0.831452,0.29
0,-0.62,0.36626,2.6
-1.7,-1.81,0.830906,0.78
0,-0.43,0.496112,2.47
-2.8,-3.42,0.368388,3.05
-2.1,-2.66,0.401699,3.95
-0.3,-1.03,0.305623,3.41
0,-0.06,0.910457,0.3
-0.8,-1.27,0.469918,2.99
-4.8,-4.83,0.958194,0.23
-1.7,-1.95,0.662902,1.94
-5,-5.08,0.880948,0.23
-1.9,-2.35,0.48132,3.37
-0.4,-1.12,0.313432,4.43
-1.3,-2.12,0.265703,4.37
-4.3,-4.34,0.940757,0.16
-1.8,-2.16,0.554393,3.4
-4.1,-4.35,0.668683,1.48
-1.3,-1.46,0.776604,1.29
-3,-3.05,0.916409,0.26
-0.7,-1.47,0.286226,4.37
-1.7,-2.32,0.365895,5.11
-1.1,-1.92,0.264396,3.97
0,-0.2,0.727746,1.21
-1.9,-2.49,0.383652,1.31
-2.2,-2.62,0.504427,2.27
-2.6,-2.86,0.656893,1.09
-3.7,-3.82,0.828912,0.4
-3.1,-3.17,0.890232,0.67
-2.8,-3.05,0.661964,2.13
0,-0.62,0.367784,2.94
-2.5,-3.15,0.3466,3.72
-1.6,-1.92,0.598667,1.34
-4.2,-4.21,0.978641,0.11
-4.6,-4.94,0.5757,3.84
0,-0.14,0.790422,0.78
-1.4,-1.66,0.657741,1.14
0,-0.34,0.580368,1.39
-2,-2.59,0.382835,4.8
-1.7,-2.24,0.416415,2.17
0,-0.24,0.681355,1.33
-0.4,-1.48,0.172031,3.22
-1.5,-1.8,0.618765,3.08
0,-0.72,0.312258,3.17
0,-0.27,0.648005,1.33
-0.5,-1.13,0.357693,3.08
-0.8,-1.23,0.49711,2.27
-0.8,-1.28,0.462605,2.65
-1.9,-2.79,0.237629,5.06
-2.1,-2.51,0.512122,4.19
-6.8,-6.82,0.971388,0.12
0,-0.67,0.337305,3.13
-2.6,-2.76,0.767934,1.03
-3.9,-4.63,0.306096,2.47
-6.7,-6.95,0.669756,1.09
-4.5,-4.73,0.693156,2.74
0,-0.3,0.617435,1.95
-1.8,-2.41,0.373386,4.28
-0.5,-0.83,0.587461,1.99
-1.6,-2.22,0.36707,4.81
-0.6,-1.38,0.282126,4.89
-5.8,-5.84,0.935623,0.31
-4.8,-4.96,0.768793,0.42
-5.4,-6.01,0.370603,1.42
-2.2,-2.47,0.648856,2.51
0,-0.51,0.438365,1.65
-1.7,-1.99,0.622208,2.3
-0.4,-0.83,0.500438,2.2
-1.2,-1.47,0.646344,1.14
-0.1,-1.42,0.116732,5.06
-0.5,-0.86,0.555215,1.49
-1.2,-1.97,0.285683,3.09
-0.1,-1.24,0.157793,4.47
-4.1,-4.41,0.601102,0.84
-1.1,-1.78,0.332823,2.72
-0.1,-0.66,0.404516,2.44
-2.3,-2.59,0.624082,1.85
0,-0.23,0.684048,1.63
-1.1,-1.52,0.50526,2.52
-3.6,-3.64,0.936911,0.22
-1.4,-1.92,0.429519,3.33
-2.5,-2.56,0.911142,0.28
-4.3,-5.01,0.313657,5.83
-1.3,-1.63,0.581189,2.44
-4,-4.04,0.935448,0.23
-0.7,-1.55,0.25354,5.03
0,-0.22,0.698162,1.12
0,-0.51,0.440186,2.15
-2.1,-2.47,0.551356,3.42
0,-0.43,0.501046,2.36
0,-0.57,0.394307,2.71
-0.8,-1.26,0.47641,3.55
-1.6,-2.14,0.413582,3
0,-0.89,0.235632,4.22
-5.5,-6.14,0.353924,1
-2,-2.32,0.592136,1.66
-5.4,-5.41,0.979758,0.05
-4.5,-4.89,0.53439,1.22
-5.6,-5.95,0.568443,0.64
-2.7,-3.33,0.357292,3.63
-1.9,-2.23,0.583805,1.21
-1.2,-1.6,0.519945,3.12
-0.8,-1.19,0.529023,2.81
-3.3,-4.03,0.305,3.54
0,-0.36,0.557032,1.93
-0.4,-0.99,0.387033,2.62
-2.9,-3.54,0.355417,1.35
-4.6,-4.78,0.748087,3.52
-0.3,-1.29,0.200448,3.63
-2.7,-2.83,0.808755,1.47
0,-0.13,0.812322,0.7
-0.4,-1.27,0.243698,4.19
-1.6,-1.98,0.536694,2.14
0,-0.8,0.271509,3.33
0,-0.17,0.760229,1.08
-2.3,-2.61,0.607793,2.41
0,-0.26,0.657435,1.06
-3.3,-4.04,0.303331,3.61
0,-0.45,0.48224,1.31
0,-0.12,0.828776,0.52
-2.6,-2.67,0.893814,0.68
-1.6,-2.41,0.270605,2.88
-1.3,-1.72,0.507124,3.11
-2.8,-2.93,0.806934,1.91
-0.9,-1.19,0.625897,1.55
0,-0.16,0.769127,0.85
-0.9,-1.17,0.645171,2.14
0,-0.16,0.777382,0.73
-0.7,-1.81,0.164053,4.79
0,-0.39,0.528783,1.39
-0.7,-1.16,0.474548,2.08
-0.6,-0.89,0.62858,1.79
-0.9,-1.46,0.404968,4.01
-0.6,-1.59,0.199371,4.5
-1.7,-2.06,0.561131,3.91
-2.7,-3.01,0.601142,2.45
0,-0.21,0.708681,1.25
-3,-3.28,0.638904,0.66
-1,-1.26,0.653191,2.28
-2.9,-2.92,0.96545,0.19
0,-0.46,0.477209,1.85
-0.3,-0.92,0.363364,2.74
-0.9,-1.74,0.254744,3.03
-2.3,-3.03,0.306778,4.34
-0.8,-1.01,0.705525,1.59
-0.8,-1.2,0.526025,2.13
-1.8,-2.27,0.467337,2.12
-0.6,-0.98,0.536438,1.93
0,-0.14,0.794934,0.73
-4.4,-4.42,0.962074,0.24
-0.1,-0.64,0.417947,2.05
-5.1,-5.11,0.979692,0.05
-3.5,-3.76,0.659301,0.99
0,-0.43,0.495665,1.99
0,-0.4,0.520901,1.64
0,-0.51,0.436185,2.64
0,-0.1,0.856943,0.47
0,-0.42,0.503562,1.19
0,-0.57,0.395358,2.2
0,-0.8,0.273853,2.89
-2.8,-3.23,0.497345,3.56
-5.7,-5.77,0.889646,0.22
-0.9,-1.75,0.250982,2.9
-1.6,-1.85,0.667591,2.74
-0.3,-1.15,0.252324,2.96
-5,-5.01,0.982273,0.07
-1.8,-2.54,0.300528,3.07
-0.3,-0.92,0.36371,3.21
-0.3,-1.04,0.30247,3.21
-2.7,-2.83,0.815441,0.86
-1.9,-2.95,0.183401,5.65
-2.1,-2.33,0.688472,1.97
0,-0.37,0.551913,2.7
0,-1.07,0.174815,4.66
-1.1,-1.57,0.467292,2.96
-1.6,-1.78,0.743226,1.13
-1.1,-1.29,0.731316,1.46
-2.5,-3.1,0.37555,1.88
-2.5,-2.83,0.588633,2.41
0,-0.95,0.214644,4.14
-0.4,-1.17,0.286411,3.72
0,-0.54,0.417334,1.83
-3.2,-3.27,0.890188,0.61
0,-0.17,0.754338,0.77
0,-0.18,0.751698,1.21
0,-0.53,0.425797,1.94
-0.2,-0.75,0.412585,2.49
-1.3,-1.8,0.446014,4.01
-1.5,-2.2,0.319357,3.35
-1.9,-2.18,0.639182,2.93
-2,-2.83,0.259248,4.42
-5,-5.25,0.670514,0.63
-1.7,-2.04,0.575782,1.77
-2.5,-2.66,0.767396,0.95
-1.6,-2.03,0.495224,2.73
-1.8,-2.45,0.348709,2.1
-3.3,-3.49,0.729897,1.09
0,-0.77,0.287341,2.86
-4.2,-4.67,0.464626,4.56
-1.8,-2.08,0.638906,2.32
-0.3,-1.08,0.280665,3.27
-6.5,-6.51,0.989288,0.03
0,-0.13,0.812,0.73
-3.9,-4.37,0.46276,1.08
-1.2,-1.61,0.51458,3.63
-5.1,-5.19,0.869178,0.24
-0.5,-1.09,0.382944,3.66
-0.9,-1.46,0.405893,2.42
0,-0.97,0.208786,3.86
-1.6,-1.74,0.802205,1.44
0,-0.87,0.242957,3.63
-2.3,-2.89,0.38251,1.51
-1.6,-2,0.520226,3.67
-2.7,-3.29,0.385011,4.67
-7.3,-7.43,0.81328,0.46
0,-0.37,0.544237,2.48
-3.6,-3.7,0.843645,0.45
-1.5,-1.87,0.54835,2.05
0,-0.45,0.483946,2.23
-2,-2.24,0.676426,1.22
0,-0.17,0.757209,0.94
-5,-5.03,0.95467,0.17
0,-0.56,0.402909,2.38
-0.3,-0.7,0.521335,1.79
-3.8,-3.97,0.762142,0.81
-0.3,-0.78,0.455777,2.31
-1.1,-1.64,0.419672,2.72
-0.8,-1.68,0.240116,3.05
-0.7,-0.91,0.713669,1.28
-0.6,-1.03,0.49724,1.37
-4.1,-4.15,0.9282,0.23
-4.2,-4.79,0.384945,3.48
-1.3,-1.48,0.751142,1.11
-3.1,-3.72,0.365573,3.61
-1.6,-2.85,0.131947,4.62
-6.5,-6.73,0.693893,0.56
0,-0.12,0.821884,0.68
-0.5,-1.24,0.302327,3.1
-3.4,-4.15,0.294596,2.29
-2.7,-2.78,0.879926,0.69
0,-0.23,0.687714,1.34
-0.8,-1.35,0.410384,3.29
-1.9,-2.48,0.390428,4.33
0,-0.69,0.328744,2.28
0,-0.91,0.228296,3.91
-0.3,-1.39,0.170549,4.19
-1.8,-2.05,0.670988,1.05
0,-0.36,0.553806,2.12
-4.2,-4.39,0.740675,2.56
-1.5,-1.83,0.589478,1.84
0,-0.16,0.770956,0.84
-1,-1.2,0.718823,1.62
-3.5,-3.82,0.598912,0.76
-3.3,-3.35,0.928148,0.19
-1.6,-2.12,0.4304,4.44
0,-0.73,0.305272,4.3
0,-0.24,0.680265,1.51
0,-0.55,0.409307,2.88
-4,-4.16,0.771393,0.55
-2.5,-3.24,0.30299,1.87
-2.5,-2.93,0.499801,3.47
-1.3,-1.68,0.542588,3.6
0,-0.01,0.991218,0.02
-2.3,-3.12,0.265877,5.12
-1.6,-1.83,0.689868,2.67
-1,-1.73,0.304455,2.96
-1.4,-1.53,0.805192,1.14
-0.1,-1,0.233596,3.85
0,-0.74,0.299717,2.73
0,-0.66,0.343569,3.42
-1.4,-2,0.380088,2.52
-4.2,-4.57,0.550415,2.71
-4.5,-5.03,0.42195,5.42
-2.3,-2.48,0.742003,0.78
-0.3,-0.74,0.486852,2.24
0,-0.32,0.597944,1.73
0,-0.32,0.590744,1.6
-0.6,-1.37,0.286889,3.65
-0.7,-1.15,0.484443,2.51
-0.2,-0.67,0.463702,1.84
0,-0.61,0.373319,3.11
0,-0.68,0.333725,2.21
0,-0.27,0.644487,1.18
-1.4,-1.88,0.459877,4.61
-1,-1.21,0.706895,1.57
0,-0.16,0.775009,1.04
-2.9,-3.13,0.689846,1.87
0,-0.19,0.737877,0.78
0,-0.75,0.294715,2.69
-4.6,-4.67,0.896123,0.94
-7.2,-7.21,0.989347,0.06
-2.8,-3.37,0.394305,3.13
-2,-2.46,0.47654,1.99
-1.9,-2.13,0.691061,1.61
-1,-1.48,0.462191,1.45
-4.9,-5.09,0.738127,1.24
-3.7,-3.89,0.732491,1.38
-3.4,-3.78,0.53672,4.8
-2.5,-2.88,0.540305,1.85
-3.2,-3.49,0.623857,2.65
-2.9,-3.34,0.490625,5.55
-3.4,-3.59,0.72897,2.93
0,-0.12,0.816829,0.66
-1.6,-1.9,0.61167,2.69
-1.5,-2.1,0.376948,2.23
-0.3,-0.81,0.437526,2.23
0,-0.45,0.480711,1.77
-1.4,-2.01,0.372361,3.83
0,-0.71,0.315985,3.36
-0.6,-1.01,0.517577,1.76
-5.8,-5.96,0.777371,1.02
0,-0.87,0.243485,4.95
-2.5,-3.11,0.373062,2.74
0,-0.05,0.919897,0.27
-5.1,-5.18,0.883071,0.32
-4.1,-4.25,0.783756,0.61
-2.2,-2.4,0.717343,0.64
-5.8,-5.83,0.953724,0.23
-1.1,-1.85,0.295714,3.44
-1.5,-1.61,0.84015,1.18
-1.2,-1.45,0.668388,2.57
-2.5,-2.78,0.63027,1.43
-1.7,-2.02,0.596218,1.04
-1.3,-1.73,0.494016,4.33
-5.8,-5.91,0.831662,0.29
-4.2,-4.24,0.942447,0.35
0,-0.2,0.722744,1.03
0,-0.11,0.834352,0.68
0,-0.34,0.571804,1.3
-4.8,-5.2,0.525879,0.81
-5.6,-5.68,0.872607,0.26
-0.2,-0.99,0.278845,3.7
-0.5,-1.53,0.189434,4.39
-0.5,-1.24,0.301752,3.15
0,-0.99,0.200439,4.77
-2.8,-2.97,0.763266,2.26
-2.1,-2.31,0.713789,0.94
-0.2,-0.82,0.368163,3.06
-0.2,-0.89,0.324162,3.86
-1.3,-1.85,0.406525,2.06
-3.4,-3.43,0.955452,0.14
-3.2,-3.58,0.543592,2.03
0,-0.45,0.481108,2.05
-2.8,-2.86,0.911854,0.52
-3.4,-3.63,0.689208,1.52
-2.6,-2.84,0.673056,1.26
-1.5,-1.8,0.613841,3.17
-2.8,-2.98,0.74778,1.28
0,-0.55,0.40779,2.4
-4.9,-5.2,0.611053,1.11
-0.9,-1.46,0.403115,4.64
-0.3,-0.83,0.421388,2.41
-1.6,-1.83,0.68735,1.19
-1.3,-2.36,0.178691,5.13
0,-0.05,0.919874,0.28
0,-0.45,0.482557,2.37
0,-0.13,0.803409,0.74
0,-0.28,0.631275,0.99
0,-0.23,0.683298,1.32
-2.5,-2.54,0.930983,0.29
-2.2,-2.43,0.68736,1.68
-0.9,-1.63,0.308344,3.06
-2.1,-2.35,0.663497,2.92
-1.4,-1.9,0.44585,4.78
-1.5,-1.99,0.454709,2.6
0,-0.14,0.790992,0.51
0,-0.06,0.912462,0.29
-2.1,-2.85,0.294371,4.82
0,-0.6,0.375229,3.15
-4.1,-4.12,0.964144,0.25
-2.7,-2.93,0.682998,2.38
-3.1,-3.43,0.586735,1.46
-1.7,-2.2,0.447631,3.73
-4.6,-4.69,0.86673,0.42
-0.9,-1.41,0.434279,2.98
0,-0.23,0.693592,1.2
0,-0.38,0.539254,1.95
-2.7,-2.92,0.695156,2.28
-2.8,-3.02,0.698909,0.93
-2.3,-2.65,0.570834,3.09
-8.1,-8.31,0.706374,0.54
-4.7,-5.05,0.563981,1.47
-3.5,-3.94,0.490736,1.63
-0.9,-1.35,0.481857,3.97
0,-0.01,0.978612,0.08
0,-0.26,0.657937,1.5
-1.7,-2.28,0.388628,3.17
0,-1.25,0.132182,5.02
-5.5,-5.54,0.937669,0.14
-1.6,-2.46,0.248944,4.56
-2.3,-2.59,0.628112,2.96
-1.7,-2.32,0.364184,3.45
-1.1,-1.37,0.647319,2.24
-2.5,-3.03,0.423963,4.49
-2.3,-2.78,0.45972,4.18
-5,-5.26,0.657341,2.17
-0.7,-1.13,0.498094,1.85
-0.6,-1.02,0.506538,2.12
-0.8,-1.61,0.268874,4.76
-2.3,-2.49,0.729054,1.92
-0.4,-1.25,0.253762,4.28
-2.8,-3.11,0.603326,3.54
-7.1,-7.24,0.793032,0.64
-2.9,-2.94,0.940797,0.37
0,-0.69,0.326309,3.26
-1.6,-1.84,0.677497,1.69
-3.9,-3.91,0.985821,0.1
-2.5,-3.35,0.25371,3.74
-0.6,-1.23,0.360885,3.21
-4.9,-5.34,0.491362,4.48
-2.7,-2.84,0.801452,0.66
-0.5,-1.28,0.282659,3.33
0,-0.21,0.707056,0.83
-1.4,-1.71,0.606072,2.23
-1.3,-1.77,0.466134,1.73
-1.7,-1.93,0.686937,2.48
-4.6,-5.09,0.448855,1.42
-0.8,-1.25,0.478005,3.28
0,-0.66,0.345427,3.64
-2.2,-2.74,0.413527,2
0,-0.43,0.494032,2.03
0,-0.54,0.415118,2.51
-0.3,-0.93,0.358477,3.02
-5.4,-5.45,0.91751,1.21
-2.3,-2.88,0.390797,3.67
-3.4,-3.62,0.70545,0.49
-4.6,-4.65,0.925032,0.72
-1.8,-2.36,0.401584,3.05
-1.8,-2.25,0.481615,2.17
-0.7,-1.36,0.34494,4.43
-0.3,-0.64,0.571712,1.23
-2.4,-2.51,0.83239,1.41
0,-0.04,0.935352,0.15
-0.9,-1.2,0.610591,2.33
-1.3,-1.85,0.410182,3.22
-0.4,-1.22,0.266456,3.18
-3.2,-3.26,0.913627,0.54
0,-0.48,0.460661,2.88
-0.8,-1.08,0.633981,2.42
-1.3,-1.46,0.765993,1.31
-2,-2.67,0.33607,3.19
-1.4,-2.04,0.351463,2.97
0,-1,0.197447,3.54
-3.6,-3.8,0.721456,0.92
-1.3,-1.5,0.727281,1.05
0,-0.06,0.910849,0.44
-1.7,-1.85,0.780815,1.19
0,-0.13,0.812766,0.84
-4.6,-5.07,0.467383,0.86
-0.6,-1.55,0.213887,2.6
-1.4,-1.78,0.539279,1.38
-1.7,-1.85,0.78729,1.71
0,-0.31,0.607713,1.45
0,-0.74,0.298662,3.08
-2.3,-2.54,0.673036,1.75
-1.6,-1.88,0.637473,2.43
-2.7,-3.67,0.206339,2.66
-1.8,-2.26,0.472834,0.85
-1.4,-1.93,0.425884,1.87
-0.7,-1.44,0.301645,3.38
-1.7,-1.88,0.75134,1.35
-2,-2.13,0.81512,1.9
-3.1,-3.61,0.437813,3.45
-0.3,-1.24,0.216511,4.38
0,-0.49,0.450892,2.56
-2.4,-2.94,0.41455,3.77
-0.8,-1.49,0.32689,3.08
-2.1,-2.5,0.519076,1.17
-1.2,-1.9,0.321439,5.18
0,-0.54,0.415296,2.26
0,-0.09,0.86146,0.44
-6.7,-7.01,0.600738,0.62
