MFE,FETE,FMSE,ED
0,-0.7,0.322262,2.55
0,-0.47,0.465616,2.09
-4,-4.17,0.759927,0.47
-1.6,-1.97,0.54452,1.97
-3.5,-4.25,0.295596,2.41
0,-0.5,0.445389,1.85
-3.5,-3.63,0.806822,1.74
0,-0.05,0.917348,0.25
0,-0.53,0.42234,3.1
-2,-2.61,0.371176,2.18
-1.9,-2.2,0.612748,1.55
-2.5,-2.72,0.694412,2.81
-3.1,-3.17,0.897038,0.42
-2.4,-2.91,0.439529,4.23
-1.2,-1.75,0.406482,1.55
-2.3,-2.5,0.724725,1.12
0,-0.26,0.651107,1.25
-0.8,-1.03,0.688863,1.43
-4.9,-4.93,0.946258,0.16
-6.8,-6.83,0.953906,0.24
-0.2,-0.69,0.453157,2.18
-0.2,-0.83,0.358059,3.48
-0.8,-1.4,0.380223,3.57
0,-0.17,0.756954,0.8
-1.9,-2.39,0.454519,4.23
-2.2,-2.3,0.844155,0.84
0,-0.33,0.582451,1.7
-3.1,-3.56,0.473561,2.13
-3.4,-3.55,0.786982,1.41
-1.6,-1.75,0.77884,1.38
-0.3,-1.03,0.307801,2.72
0,-0.52,0.42954,2.27
-1,-1.44,0.486493,2.72
0,-0.57,0.394179,2.45
-1.8,-2.29,0.450397,1.32
-2.4,-3.48,0.17283,3.36
-3.6,-4.56,0.210704,2.97
0,-0.4,0.525478,1.71
-1,-1.69,0.324154,3.57
-1.4,-1.57,0.762942,0.72
-2.9,-2.97,0.888713,0.62
-1,-1.72,0.308535,3.99
-0.9,-1.17,0.642986,2.55
0,-0.23,0.691521,1.28
-0.5,-1.02,0.429117,2.71
-2.4,-2.62,0.698467,0.68
-3.3,-4.16,0.248042,5.99
0,-0.48,0.461217,2.13
-5.1,-5.11,0.977666,0.25
-1.6,-2.12,0.430275,3.23
-1.3,-1.5,0.722921,1.17
-0.7,-0.99,0.622674,1.46
0,-0.61,0.374408,3.46
-7.3,-7.43,0.816076,0.63
-2.1,-2.15,0.926884,0.42
0,-0.29,0.623126,1.79
-2.6,-3.24,0.35411,1.37
-4.1,-4.72,0.368427,4.65
0,-0.09,0.861159,0.36
-7.3,-7.45,0.783757,1.32
-0.2,-0.87,0.334821,3.82
-2,-2.58,0.389545,3.6
-2,-2.83,0.261371,4.66
0,-0.66,0.340703,3.02
-4.6,-4.61,0.991654,0.05
-1.6,-1.92,0.593966,3.28
-0.5,-1.21,0.315544,3.19
-0.1,-1.12,0.192458,4.48
-1.4,-2.31,0.227485,4.99
0,-0.63,0.360329,3.17
-0.6,-1.43,0.261356,3.29
-2.4,-2.97,0.395428,2.85
-0.2,-1.12,0.222996,4.58
-4.4,-4.45,0.926833,0.25
-1.8,-1.91,0.83861,0.49
-1.5,-1.89,0.529338,2.55
-1.5,-1.82,0.595704,1.31
-0.5,-0.88,0.537225,2.21
0,-0.07,0.895031,0.35
0,-0.24,0.676491,1.54
-1.5,-1.8,0.616388,2.46
-1.3,-1.52,0.698792,1.25
-2.7,-2.78,0.876541,0.86
0,-0.21,0.707535,1.19
-1.7,-2.22,0.428932,2.31
-1.3,-1.74,0.489343,2.59
-1.6,-1.89,0.623692,1.88
-6.7,-6.95,0.663042,1.24
0,-0.12,0.827847,0.77
-3.8,-4.42,0.364178,2.48
-4.7,-4.79,0.870671,1.39
-4.4,-4.69,0.622279,0.94
-3.3,-3.48,0.745281,1.96
-1.6,-2.32,0.312942,3.42
-3.9,-3.95,0.926267,0.42
-3.2,-3.39,0.733099,1.05
0,-0.24,0.676243,1.15
0,-0.14,0.79776,0.4
-0.7,-1.48,0.282143,3.43
-0.1,-0.84,0.300653,2.31
0,-0.15,0.779995,0.78
-1.1,-1.78,0.330432,4.83
-2.5,-2.88,0.538974,3.05
-0.7,-1.28,0.387879,3.67
-1.5,-1.89,0.529701,1.94
-0.7,-1.42,0.310173,3.58
-1.2,-1.95,0.298042,4.6
-0.5,-0.95,0.48054,2.03
-1.5,-2.36,0.247752,5.2
-1.9,-2.21,0.60402,1.95
-1.1,-1.28,0.7496,1.08
-0.8,-1.23,0.500907,3.85
-0.6,-0.88,0.634508,1.94
-0.1,-0.76,0.340903,2.54
0,-0.4,0.520758,1.95
-2.3,-2.74,0.4914,1.56
-0.6,-0.97,0.545131,2.35
-0.5,-1.21,0.31398,2.72
-1.1,-1.77,0.339555,2
-0.3,-1.15,0.250961,3.62
-2.3,-2.44,0.790611,0.81
-1.6,-2.17,0.394783,3.92
-3.9,-4.04,0.800755,2.65
0,-0.44,0.492232,2.23
-2.4,-3.21,0.267287,5.39
-0.7,-1.03,0.588159,2.41
-1.8,-1.9,0.855251,0.82
-2.5,-2.74,0.673016,2.78
0,-0.94,0.218045,3.83
-3.9,-4.5,0.377289,2.53
-4.7,-4.71,0.981702,0.06
0,-0.53,0.420555,3.21
-2.1,-2.47,0.545023,2.25
-2.2,-2.56,0.556887,1.52
0,-0.03,0.951048,0.14
-1,-1.71,0.314604,2.38
-2,-2.37,0.548247,2.3
0,-0.06,0.899988,0.25
-1.9,-2.33,0.501154,4.67
-1.1,-1.23,0.813905,1
-1.4,-1.73,0.584912,1.19
0,-0.46,0.475485,1.65
-2.1,-2.25,0.78111,0.97
-3,-3.17,0.763295,0.69
-0.3,-0.77,0.468964,1.84
0,-0.22,0.694178,1.16
-1.3,-1.82,0.431825,3.05
-2.8,-3.04,0.682972,1.46
0,-0.55,0.41135,2.33
-5.4,-5.7,0.61634,0.5
-3.7,-4.07,0.5518,2.59
0,-0.78,0.281293,3.33
-3.9,-3.91,0.989992,0.04
-3.8,-4.13,0.585583,0.86
-0.9,-1.15,0.669584,1.37
0,-0.32,0.591944,1.6
0,-0.39,0.535036,2.17
0,-0.08,0.879984,0.44
-0.3,-1.33,0.186738,5.99
-0.2,-1.04,0.25671,3.95
0,-0.12,0.829189,0.5
-5.7,-6.2,0.442305,2.57
-0.7,-1.11,0.516634,2.45
-3.3,-3.51,0.710818,0.55
-1.3,-1.92,0.366992,3.81
-0.9,-1.53,0.359142,3.18
-0.7,-1.72,0.19135,4.37
-2.8,-2.84,0.929621,0.51
-1.1,-1.65,0.411864,1.67
-4.8,-5.34,0.417181,1.13
-7.3,-7.32,0.975874,0.31
-6.1,-6.62,0.433402,2.62
-0.4,-1.01,0.370474,2.96
0,-0.36,0.557011,2.18
0,-0.33,0.584067,1.97
-0.9,-1.87,0.208657,5.06
-0.1,-0.89,0.279613,3.09
-4.1,-4.6,0.44213,0.87
-0.6,-1.29,0.327404,4.18
-0.5,-1.11,0.370673,2.78
-2.1,-2.67,0.394754,1.98
-0.9,-1.74,0.254543,4.07
-5,-5.05,0.915458,0.32
-1.5,-2.18,0.330165,2.17
0,-0.53,0.425562,2.53
0,-0.34,0.576912,1.5
-1.7,-1.88,0.750779,1.39
-0.4,-1.07,0.339817,2.44
0,-0.5,0.441193,2.59
-3,-3.22,0.703228,2.81
-0.8,-1.37,0.399285,3.71
-1.3,-1.96,0.343973,5.16
0,-0.11,0.843251,0.5
-0.7,-1.31,0.372512,1.47
-0.5,-1.26,0.292985,4.44
-2.3,-2.63,0.587226,0.85
0,-0.25,0.663417,0.94
0,-0.09,0.863182,0.43
-4.2,-4.25,0.924422,0.59
-0.5,-0.84,0.576872,1.5
-1.9,-2.09,0.735891,1.16
-2,-2.08,0.872941,0.88
-0.6,-1.06,0.470794,2.37
-0.9,-1.58,0.33006,3.53
-1.5,-1.59,0.860726,0.74
-1,-1.89,0.236183,4.02
-4.3,-4.36,0.911007,0.29
0,-0.1,0.847106,0.54
-2.5,-2.58,0.88026,0.6
-1.7,-1.88,0.751536,0.83
-1.2,-1.72,0.433019,2.96
-1.5,-2.1,0.376943,4.38
-5.4,-5.9,0.443845,1.26
-1.7,-2.06,0.558042,3.86
-0.2,-0.94,0.302563,2.75
-3.1,-3.16,0.913043,0.96
-0.2,-1,0.273325,3.88
-0.7,-1.54,0.257296,3.57
0,-0.58,0.390382,2.37
0,-0.08,0.872573,0.65
-2.8,-3.33,0.420461,4
0,-0.81,0.270295,4.31
0,-0.53,0.422017,3.88
-5.2,-5.77,0.394264,2.1
-1.3,-1.74,0.48593,2.67
0,-0.48,0.458156,2.15
-0.5,-1.44,0.216252,4.52
-1.5,-2.09,0.386441,3.7
-5.5,-5.52,0.962179,0.32
-3.7,-4.03,0.58228,3.8
0,-0.41,0.511013,2.09
-1.1,-1.67,0.397368,2.88
-1.1,-1.88,0.28052,3.28
0,-0.18,0.74721,1.07
-1.6,-2.66,0.178235,3.62
0,-0.22,0.701888,1
-1.2,-1.44,0.675966,2.28
-0.7,-1.42,0.312752,4.14
-4.4,-4.72,0.591503,1.07
0,-0.18,0.746002,0.96
-0.4,-1.4,0.198712,5
-1.6,-1.94,0.571903,2.95
-1,-1.64,0.355413,3.32
-0.9,-1.62,0.309286,3.3
0,-0.1,0.849834,0.54
-2,-2.36,0.557059,1.49
-1.9,-2.13,0.686563,1.35
0,-0.55,0.411276,1.51
-7.4,-7.41,0.97668,0.15
-0.2,-1.22,0.190432,4.51
-3.3,-3.64,0.576479,1.83
-2.4,-2.81,0.517377,2.3
-1.3,-1.61,0.606742,2.36
-1.4,-1.73,0.588756,3.41
0,-0.5,0.445657,2.25
0,-0.24,0.681974,1.35
0,-0.67,0.338784,3.04
-3.7,-3.89,0.737459,0.64
0,-0.54,0.419752,2.67
-2.8,-3.13,0.587487,1.44
-0.8,-1.37,0.394518,4.62
-0.6,-1.29,0.328353,3.08
-0.8,-1.22,0.504422,2.62
-0.8,-1.94,0.157127,4.99
-2.4,-2.95,0.411283,4.28
-1.2,-1.49,0.628842,1.1
-2,-2.23,0.687071,0.97
-2.3,-2.42,0.816485,0.82
-2.9,-2.97,0.887122,0.54
-3.5,-3.69,0.734181,0.89
-4.3,-4.44,0.798271,0.41
-3.1,-3.5,0.52253,4.08
0,-0.79,0.279156,3.33
-2.7,-3.09,0.529086,3.92
0,-0.35,0.569125,1.7
-2.2,-2.29,0.868879,0.48
-0.3,-0.82,0.428078,3.32
-2.3,-2.56,0.651264,2.42
-0.4,-0.79,0.534866,1.52
-1,-1.93,0.22265,2.88
-2.8,-3.18,0.535801,1.75
-6.7,-7.06,0.559551,0.71
-1,-1.26,0.652528,2.38
-2.1,-2.26,0.766582,1.01
-0.4,-0.84,0.492756,2.12
-4.5,-4.71,0.710293,0.53
-3.7,-3.79,0.864262,0.38
0,-0.5,0.447288,1.95
-2.7,-2.88,0.748757,1.96
0,-0.2,0.717921,1.18
-4,-4.1,0.853048,0.42
-2,-2.13,0.816042,0.96
-0.6,-1.05,0.485448,2.27
-1.9,-2.13,0.688575,1.32
-0.6,-1.47,0.242156,3.13
-1.4,-1.5,0.84463,0.99
-0.4,-1.15,0.298018,3.26
-1.8,-2.5,0.320896,2.46
-0.8,-1.27,0.466262,2.64
0,-0.15,0.789225,1
-2.2,-2.25,0.917143,0.55
0,-0.2,0.727632,1.09
0,-0.27,0.646032,1.3
-2.2,-3.01,0.268852,4.64
0,-0.36,0.557949,1.41
-5,-5.24,0.680779,0.79
-0.8,-1.35,0.406871,2.73
0,-0.19,0.734323,1.08
-2.7,-2.89,0.736217,1.64
0,-0.13,0.814533,0.76
-3.9,-4.17,0.645158,4.66
-3.4,-3.69,0.62207,3.2
-0.2,-0.75,0.407303,2.03
-1.1,-2.11,0.194573,2.24
-0.4,-0.94,0.417628,3.09
-0.3,-0.72,0.506708,1.51
-1.9,-2.22,0.596974,1.61
-0.6,-1.77,0.14938,4.47
-2,-2.41,0.513035,1.12
0,-0.33,0.588411,1.9
-1.9,-2.21,0.600206,2.88
-0.7,-1.86,0.151236,3.44
-1.7,-1.88,0.74435,1.84
0,-0.31,0.605197,1.79
-2.5,-3.05,0.408028,1.86
0,-0.71,0.318019,2.25
0,-0.18,0.750217,0.96
-0.1,-0.69,0.381537,1.89
-1.2,-1.43,0.686499,1.05
-1.3,-1.84,0.418865,4.13
0,-0.17,0.758807,0.85
-2.4,-3.12,0.309477,4.18
-0.4,-0.77,0.545337,2.13
0,-0.04,0.943218,0.16
0,-0.19,0.730008,1.13
-0.6,-1.32,0.311809,5.01
0,-0.21,0.710607,1.28
-2.6,-2.67,0.894149,0.46
-1.6,-1.83,0.686458,1.2
-2.1,-2.85,0.297286,1.61
-4.4,-4.74,0.571995,5.01
-3.8,-4.02,0.702929,0.64
0,-0.62,0.363847,3.31
0,-0.78,0.280449,3.58
-5,-5.03,0.956803,0.12
-1.3,-1.68,0.542585,3.12
-3.5,-3.74,0.675388,1.3
-2,-2.13,0.807006,1.5
-2.2,-2.73,0.421547,1.88
-3.2,-3.63,0.500548,0.91
-3.4,-3.43,0.944902,0.47
-3.3,-3.6,0.613642,1.24
0,-0.79,0.27845,3.39
-2.7,-2.83,0.810044,1
-0.9,-1.28,0.535938,2.95
-6.3,-6.93,0.357012,1.95
-1,-1.42,0.505755,2.56
-1.1,-1.81,0.313934,4.56
-0.4,-0.77,0.547684,2.1
0,-0.34,0.578381,1.68
-4.2,-4.32,0.822243,0.91
-0.4,-1.16,0.293696,3.75
-2.5,-2.61,0.831953,0.95
-1.8,-2.56,0.290148,1.6
-3.2,-3.57,0.55246,0.71
-1.5,-2,0.444481,1.87
-3.3,-3.4,0.851389,0.34
-2.8,-3.07,0.644508,3.41
-3.4,-3.66,0.657203,2.47
-0.7,-1.06,0.55909,1.62
-2.7,-3.29,0.385702,2.49
-4.8,-5.01,0.707177,0.58
0,-0.56,0.400336,2.43
-3.9,-4.09,0.734907,0.59
-0.7,-1.45,0.294911,4.07
-1.7,-2.05,0.566296,3.32
-2.4,-2.68,0.634871,1.67
0,-0.12,0.82113,0.68
-2.2,-2.4,0.718637,0.72
-0.7,-1.11,0.511717,2.32
-4.3,-4.41,0.834132,1.85
-7,-7.09,0.867853,0.24
-0.7,-1.58,0.238792,4.78
-1.6,-2.06,0.470724,4.66
-0.4,-1.01,0.370582,1.89
-1.4,-1.81,0.511208,2.16
-0.9,-1.39,0.449141,3.46
-4.3,-4.51,0.715739,2.16
0,-0.33,0.586496,1.85
-1.3,-1.77,0.467526,1.87
-1.7,-1.86,0.769008,0.97
-0.7,-1.35,0.348052,3.23
0,-0.42,0.508607,1.88
-0.4,-1.35,0.214204,4.92
-0.2,-0.76,0.403555,2.18
-0.2,-0.57,0.55219,1.1
-3.2,-3.6,0.524054,3.98
-4,-4.23,0.688237,1.99
-0.4,-1.16,0.290235,3.07
-2.5,-2.58,0.877719,0.82
-2.1,-2.69,0.383374,4.4
0,-0.44,0.486109,1.89
-1.9,-2.24,0.579732,3.97
-4,-4.41,0.512645,2.11
0,-0.8,0.274518,2.66
-2.7,-2.9,0.723104,0.84
-2.1,-2.79,0.325955,4.58
-6.3,-6.75,0.483245,1.59
-4.6,-4.9,0.609663,1.07
-2.7,-2.91,0.707854,1.71
-1.2,-1.88,0.329478,3.01
-0.2,-0.87,0.338945,2.48
-0.3,-0.73,0.495015,1.95
-0.9,-1.69,0.277754,3.23
-1,-2.3,0.120453,4.27
-0.5,-1.22,0.309935,3.37
-0.2,-0.84,0.3514,3.51
-2.2,-2.43,0.688456,1.52
0,-0.52,0.431965,2.05
-4.3,-4.4,0.854302,0.35
-3.2,-3.52,0.590806,2.32
-0.6,-1.39,0.276425,3.04
-1.9,-2.11,0.714944,0.97
0,-0.11,0.839091,0.57
-0.5,-1.36,0.24583,3.19
0,-0.5,0.44619,2.15
-0.5,-1.48,0.204028,3.86
0,-0.06,0.907198,0.28
0,-0.04,0.935413,0.3
-2.8,-2.92,0.822923,0.39
-0.6,-1.23,0.358861,3.22
0,-0.31,0.60308,1.65
0,-1.18,0.146255,4.12
-4.5,-4.72,0.702457,0.96
-0.4,-0.88,0.459548,2.68
0,-0.41,0.514391,2.25
-2.2,-2.27,0.895582,0.63
-1.3,-1.61,0.601934,1.26
-0.6,-1.41,0.26803,3.27
-1.7,-2.17,0.466635,1.24
-1.8,-2.38,0.390744,5.35
0,-0.41,0.517238,1.52
-2.1,-2.6,0.442757,4.07
0,-0.17,0.761498,0.99
0,-0.48,0.459123,1.76
-0.8,-0.98,0.745375,1.27
-0.2,-1.03,0.261049,2.98
-3.4,-3.88,0.461386,3.1
0,-0.4,0.522419,1.28
0,-0.36,0.557319,2.22
-2.2,-2.44,0.677328,3.17
0,-1.08,0.172577,4.13
-5.1,-5.53,0.498734,3.46
-0.9,-1.31,0.515775,2.62
-4.7,-4.83,0.807848,0.61
-4.9,-5.08,0.740722,2.12
-2.3,-2.52,0.699586,2.84
-1.4,-2.38,0.204051,4.9
-1,-2.19,0.145902,3.77
0,-0.88,0.240572,3.49
-2.5,-2.64,0.795615,1.07
-1.5,-2.09,0.381373,2.54
-2.1,-2.77,0.339898,4.21
-0.3,-0.68,0.543306,1.43
-1.6,-1.79,0.736759,1.9
-2.7,-2.99,0.623035,0.85
-0.3,-0.69,0.527932,1.52
-1.8,-1.91,0.83415,1.17
-4,-4.18,0.746353,1.24
-4.2,-4.49,0.629578,0.79
-2,-2.12,0.818812,0.92
-1.3,-1.78,0.459407,3.21
-3.6,-3.88,0.631789,1.02
-0.6,-1.13,0.423656,3.37
-0.3,-0.68,0.543905,1.72
-1.5,-2.01,0.433661,2.72
-3.9,-4.53,0.360841,1.77
-1.7,-2.12,0.502295,3.66
-2,-2.09,0.858693,0.84
-0.3,-0.72,0.502956,1.8
-1.2,-1.73,0.420474,2.77
0,-0.23,0.685347,0.9
-2.5,-2.67,0.755454,0.67
-1.9,-2.49,0.386371,1.31
-1.5,-2.03,0.423691,4.33
-1.6,-1.88,0.633162,2.6
-3.3,-3.38,0.876481,0.54
-2.4,-3.28,0.238944,5.04
-2.1,-2.21,0.839231,0.65
0,-0.02,0.967909,0.1
0,-0.15,0.78551,0.67
-0.6,-1.29,0.32437,3.01
-2.2,-2.5,0.613272,2.71
-3.7,-3.77,0.899822,0.28
0,-0.7,0.323735,2.27
-0.1,-0.92,0.263705,3.58
0,-0.29,0.620973,1.37
-0.6,-1.54,0.218707,3.21
-3.4,-3.59,0.737958,1.36
-6.5,-6.62,0.816548,0.65
-2.9,-3.17,0.64457,0.86
-2.6,-2.91,0.605842,1.19
-3,-3.1,0.848544,0.93
-1.3,-1.93,0.362443,4.18
-5.6,-6.18,0.392185,1.32
-5.3,-5.33,0.955269,0.1
-0.8,-1.66,0.24891,4.43
-0.7,-1.28,0.389335,3.08
-0.5,-1.3,0.272542,4.12
-1.4,-1.79,0.533207,2.44
-1.9,-2.31,0.515766,1.75
0,-0.55,0.410262,2.34
-2.2,-2.24,0.929713,0.39
-1.1,-1.27,0.759403,1.15
-2.7,-2.91,0.716816,1.99
-2.3,-2.49,0.73328,1.59
-1.5,-2.17,0.336535,3.95
-0.5,-0.85,0.563722,2.14
0,-0.11,0.843261,0.51
-2.3,-2.63,0.58944,3.77
0,-0.31,0.604109,1.17
-1.1,-1.63,0.425813,2.3
-1.7,-1.97,0.645713,1.73
-1.3,-2.05,0.295069,3.61
-3.3,-3.61,0.606757,3.63
-2.4,-2.74,0.575672,1.11
-0.1,-1.11,0.195388,4.8
-3.8,-4.14,0.576343,3.84
-1,-1.66,0.34332,3.57
-0.2,-0.91,0.313637,2.73
-2.5,-2.73,0.690888,1.95
-4.4,-4.79,0.531861,0.98
-0.5,-0.88,0.536138,2.06
-2.4,-2.89,0.449028,1.9
-1.1,-1.34,0.682613,2.1
-0.5,-1.13,0.361408,3.01
-1.1,-1.82,0.312881,3.44
0,-0.37,0.546077,1.28
-4.3,-4.54,0.674076,1.03
0,-0.03,0.959844,0.16
-2.6,-2.75,0.778346,0.6
-0.8,-1.08,0.629881,2.12
-2.4,-2.69,0.628322,1.61
0,-0.38,0.538075,1.66
-1.5,-1.66,0.771545,1.56
-2.6,-3.19,0.385699,1.86
-0.8,-1.53,0.306146,3.53
-0.6,-1.06,0.473877,2.88
-3.8,-3.89,0.869626,0.85
-2.5,-2.68,0.748648,2.91
-1.4,-2.26,0.248366,4.66
-1.8,-2.08,0.634595,1.77
-0.8,-1.11,0.601472,1.43
-4.3,-4.34,0.943774,0.5
-2.6,-2.81,0.713103,0.74
-4.4,-4.72,0.598004,0.83
-2.9,-3.21,0.606796,0.94
-0.3,-0.78,0.461938,1.81
-2.3,-2.59,0.622202,2.58
-1.7,-2.41,0.318141,3.78
-2.4,-2.85,0.48081,3.25
-2.7,-3.08,0.542199,1.5
-2.4,-2.56,0.772272,1.32
-2.8,-3.42,0.365411,3.65
0,-0.38,0.539162,2.11
-3.2,-3.7,0.443519,4.02
-0.1,-0.76,0.342885,2.47
-3.3,-3.56,0.653165,2.14
-1.4,-1.57,0.760685,0.96
-1.5,-1.95,0.478676,1.87
-0.4,-0.88,0.460934,2.64
-1.8,-2.54,0.301015,2.87
-2.9,-3.02,0.820871,0.49
-3.6,-3.93,0.58621,1.04
-2.4,-2.72,0.592869,4.1
0,-0.1,0.844175,0.64
-3.7,-4.21,0.435138,4.97
-5.7,-5.76,0.900116,1.05
-2.6,-2.78,0.742178,2.98
-1.4,-1.64,0.680996,2.61
-3.8,-4.38,0.390883,5.34
0,-0.46,0.473584,2.29
-4.1,-4.57,0.466376,0.93
-0.7,-0.96,0.657234,1.84
-3.6,-3.75,0.777892,0.48
-6.3,-6.63,0.588224,0.78
-6.3,-6.37,0.888938,0.17
-3.2,-3.24,0.943682,0.47
-5.6,-5.67,0.890874,0.21
0,-0.45,0.484959,1.67
-1.8,-2.11,0.603798,3.11
-6.1,-6.47,0.548299,1.33
-2.5,-2.86,0.56194,1.48
-5,-5.19,0.739206,0.63
0,-0.22,0.702013,1.31
-4.4,-5.02,0.365818,2.77
-4.9,-5.12,0.699322,2.64
-0.6,-0.91,0.604678,2.33
-0.7,-1.37,0.337551,3.41
-0.5,-1.06,0.402294,1.97
-1.5,-2.18,0.331619,3.26
-3.9,-4.07,0.753685,1.29
-0.9,-1.4,0.444059,3.57
-2.7,-3.6,0.233632,2.05
-1.8,-1.96,0.767835,0.73
0,-0.96,0.210362,4.52
-1.9,-2.07,0.758843,1.8
0,-0.06,0.903704,0.31
0,-0.12,0.820146,0.62
0,-0.39,0.532534,2.11
-3,-3.42,0.503607,1.44
0,-0.17,0.753313,0.86
0,-0.84,0.257235,2.96
-2.9,-3.24,0.575518,4.07
0,-0.07,0.88763,0.39
0,-0.57,0.39705,3.03
-0.9,-1.73,0.261556,3.67
0,-0.6,0.374919,3.04
-1.1,-1.62,0.427673,2.66
-0.4,-0.94,0.419096,2.69
-1.4,-1.77,0.546419,3.64
-3,-3.06,0.900856,0.62
-3.1,-3.22,0.821595,0.84
-3.4,-3.97,0.399372,2
0,-0.73,0.30468,3.25
-3.9,-4.22,0.590702,0.81
-0.5,-0.76,0.65185,0.96
-0.6,-1.03,0.500477,2.25
-3.5,-3.73,0.692047,2.5
0,-0.13,0.811367,0.63
-2.8,-2.88,0.874364,0.93
-3.6,-3.63,0.950381,0.32
0,-0.37,0.552633,1.96
-0.6,-0.91,0.607329,1.38
-2.3,-2.87,0.398792,4.28
-0.8,-1.68,0.238456,3.66
-1.9,-2.32,0.509787,1.51
-3.2,-3.25,0.915117,0.77
-0.9,-1.26,0.560803,2.43
-6.4,-6.84,0.493174,0.55
-1.7,-1.84,0.797256,0.58
-2.1,-2.9,0.274078,3.1
-0.9,-1.43,0.421642,3.59
-6.4,-6.82,0.505292,0.82
-2.1,-2.47,0.54655,0.98
-1.7,-2.14,0.486442,3.36
-3.6,-3.83,0.690593,0.77
0,-0.29,0.626394,1.01
-1.3,-1.66,0.558846,1.99
-3.7,-4.05,0.562902,0.95
0,-0.15,0.782036,0.89
-2.9,-3,0.852188,0.9
-0.2,-0.7,0.447838,1.98
-1.1,-1.7,0.379982,4.3
-1.3,-1.88,0.387513,2.94
-4.7,-4.8,0.85338,0.74
-0.4,-0.73,0.581298,1.84
-0.3,-1.03,0.304126,2.47
-1.8,-2.28,0.459564,3.47
-5.2,-5.54,0.579704,4.7
-2.9,-3.57,0.337047,2.83
-2.6,-2.94,0.572877,4.02
0,-0.39,0.527129,2.02
0,-0.49,0.455109,1.88
0,-0.46,0.473205,2.67
0,-0.09,0.85818,0.45
0,-0.57,0.396579,2.67
-0.1,-0.79,0.325583,2.97
0,-0.62,0.363707,1.4
0,-0.64,0.354004,2.38
-0.4,-0.85,0.478572,2.17
-2,-2.21,0.70732,2.15
-3.5,-3.85,0.56811,2.96
-2.1,-2.5,0.520166,3.05
-0.8,-1.35,0.412213,1.18
-0.4,-0.82,0.509535,2.02
-2.1,-2.27,0.760416,1.67
-2.2,-2.35,0.787256,1.51
-0.7,-1.52,0.264788,3.65
0,-0.42,0.50574,2.09
-0.9,-1.39,0.453399,1.98
0,-0.47,0.469518,2.33
0,-0.58,0.387655,3.48
0,-0.13,0.810546,0.74
-1.5,-1.97,0.469006,3.62
-2.1,-3.09,0.201167,2.61
-4.9,-5.27,0.551286,0.77
-2.2,-2.68,0.458813,3.99
-1.4,-1.66,0.650743,1.87
-0.9,-2.03,0.16095,5.14
-4.7,-4.82,0.824055,0.48
-1.5,-1.96,0.470841,2.05
-3.9,-4.09,0.730101,3.59
-0.7,-1.26,0.403688,2.32
0,-0.41,0.513103,1.14
-0.9,-1.39,0.455051,3.84
-1,-1.78,0.28243,3.57
-1.3,-2.06,0.293385,3.24
-5.3,-5.61,0.609227,1.22
-1.1,-1.39,0.62089,1.59
-3.3,-3.81,0.433953,1.43
-1.2,-1.65,0.485741,2.01
0,-0.16,0.766408,0.9
-1.2,-1.58,0.54181,2.76
0,-0.71,0.315472,2.53
-1.9,-2.29,0.532061,2.73
0,-0.39,0.532541,2.17
0,-0.18,0.743364,0.9
0,-0.53,0.420177,2.23
0,-0.06,0.903321,0.3
0,-0.49,0.454483,2
0,-0.11,0.835853,0.5
-4.8,-4.86,0.912769,0.55
0,-0.71,0.315243,2.72
-2.4,-3.26,0.246463,2.47
-2.8,-3.22,0.504093,1.25
-0.6,-1.12,0.428026,3.09
-2,-2.09,0.862641,0.74
-0.1,-0.92,0.263027,3.3
0,-0.18,0.746759,0.68
-1.6,-2.04,0.488549,2.72
-5.5,-5.58,0.880327,0.39
-1,-1.35,0.563422,1.74
-4,-4.12,0.820139,2.43
0,-0.76,0.292858,2.76
0,-0.78,0.280071,3.77
0,-0.09,0.860534,0.38
-11.8,-11.84,0.933745,0.14
-0.5,-1,0.447675,1.23
-1.7,-2.1,0.523639,1.49
-0.7,-1.67,0.208628,4.34
-8.6,-8.7,0.854639,0.28
0,-0.55,0.408469,1.63
-1.7,-2.67,0.206007,4.67
0,-0.67,0.336938,3.05
-1.4,-1.54,0.803085,0.82
0,-0.31,0.600962,1.55
-7.3,-7.66,0.554443,0.93
-1.7,-2.37,0.338888,4.91
0,-0.43,0.500424,2.43
-5.5,-5.87,0.552978,2.96
-0.5,-1.53,0.187083,5.08
-0.6,-1.1,0.446505,2.24
-0.8,-1.3,0.443007,2.79
-0.2,-0.65,0.484956,1.94
-0.3,-1.09,0.277468,3.74
-3.7,-4.07,0.551207,2.6
-1.4,-2.13,0.306169,3.14
-2.9,-3.68,0.280484,2.95
-1.5,-2.15,0.349998,3
-2.7,-3.46,0.290937,5.6
-0.3,-1.19,0.235557,4.77
-0.7,-1.12,0.507713,2.22
-0.8,-1.34,0.417196,3.61
-2.6,-2.81,0.714791,2.3
-1.4,-1.66,0.657793,2.18
-1.7,-2.28,0.390574,4.62
-1,-1.14,0.798977,0.74
0,-0.14,0.795567,0.67
-1.6,-1.8,0.723898,0.88
-1.4,-2.16,0.289707,4.45
-1,-1.25,0.665113,1.51
0,-0.6,0.379118,3.12
0,-0.03,0.949401,0.17
0,-0.34,0.576239,1.47
-0.6,-1.23,0.357129,3.92
-0.3,-0.93,0.357652,2.29
-0.8,-1.44,0.353119,2.45
-4.6,-4.68,0.877952,1.09
